,posted,location,jobType,description,name,title,feed,date_of_scrape,Job Role,Job_ind,day,Month,Year,days_ago,experience,Tools,Soft Skills,Industry Skills,education,keyword_count
54,Posted 30+ days ago,Eastern Province,,"Job DescriptionRoles & ResponsibilitiesEram Talent is seeking an experienced IT Systems Administrator with expertise in SAP to join our team. The incumbent develops business system specifications and formulates study plans to re-solve IT-related problems. Provides reports that result from studies. He/she is responsible to provide solutions to user IT problems which are moderately complex in nature. Areas include accountability, performance indices, auditing, data control and flow analysis, inventory control, work order tracking, access control, and other special projects related to the department operations. Work is performed with some supervision and guidance, usually from senior Systems Analysts, the incumbent is expected to perform independently, interfacing directly with the department or related user representatives.Responsibilities• Supports in less complex activities that relate to the analysis and evaluation of current systems and supports in the identification of business, organizational, and/or operational requirements as well as assist in the design, development and launching of systems in support of business functions, processes and programs• The position will frequently involve contacts with department planning and technical staff to assess user needs as well as with vendors of data processing equipment and services to ensure processing.• Serves as an advisor to department functions in assisting with details of performance review, accountability reporting, and procedural changes related to IT systems such as accounting, manpower and population statistics.• Assumes the role of the involved department organization representative and maintains constant liaison with the respective Data Processing Organization (IT or PCD).• Prepares conversion plan and user installation plan for applicable organization.• Prepares the user manuals and associated documentation resulting from Business System implementation.• Maintains contact with the IT Liaison representative in other departments in order to exchange ideas and information.• Conducts studies and reviews of the IT activities of the department operations in an effort to maximize effective use of IT resources and funds allocated for IT services.• Conducts feasibility studies, business cases and project proposal reports. Prepares the final reports to the department management.• Monitors the design and implementation phases of IT- based business systems and provides support to IT as the department client.• Prepare user manuals and associated documentation resulting from IT system implementation.• Provide training to operational and staff personnel to maximize the effectiveness of business systems within the assigned department and be able to mentor young professionals",Client of Eram Talent,IT Systems Administrator - SAP,https://www.naukrigulf.com/it-systems-administrator-sap-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-client-of-eram-talent-7-to-10-years-n-cd-50000294-jid-260724500510,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,30,7-10,,"['accountability', 'analysis', 'design', 'organization', 'planning', 'professional', 'responsible']",['statistics'],['bachelor'],2
55,Posted 6 days ago,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesSystem Implementation: Leading or assisting in the implementation of SAP BI and BO solutions, including installing software, configuring systems, and integrating them with other SAP modules or external data sourcesData Modeling: Designing and creating data models, data warehouses, and data marts that support effective data analysis and reportingReport Development: Designing and developing interactive and customized reports, dashboards, and visualizations using SAP Business Objects tools like Web Intelligence, Crystal ReportsData Extraction and Transformation: Extracting, transforming, and loading (ETL) data from various source systems into SAP BI/BO environments, ensuring data accuracy and integrityPerformance Optimization: Monitoring and optimizing the performance of SAP BI/BO systems, including query performance, report execution, and data loadsSecurity and Authorization: Implementing security measures and user access controls to ensure data privacy and compliance with regulationsBusiness Analysis: Collaborating with business stakeholders to gather requirements, understand data needs, and translate business needs into technical solutions",CARBYNETECH,SAP BI BO Consultant,https://www.naukrigulf.com/sap-bi-bo-consultant-jobs-in-saudi-arabia-in-carbynetech-8-to-10-years-n-cd-20010126-jid-270824501060,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,6,8-10,,"['accuracy', 'analysis', 'integrity']","['data analysis', 'transform']",['bachelor'],4
56,Posted on 13 Aug,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJOB DESCRIPTIONThe project:This opportunity is to be involved in a major mixed-use development, in Riyadh. The programme consists of over 200 projects including cultural and heritage assets, F&B, retail and hotels, commercial buildings, and educational facilities.Our values shape the way we consult, and define the people we want to join us on our journey, they are:• Safety first - Going home safe and well.• Client focus - Deliver on our promise.• Integrity - Always do the right thing.• Create opportunity - For our people to excel.You ll be responsible for:• Developing dashboard reports using Power BI for various programme management disciplines on a construction programme.• Engaging with discipline managers to develop best practice reporting.• Using SharePoint as a source of data for Power BI dashboard reports.• Managing and guiding supporting disciplines - SP development, reporting support.• Engaging at a senior level with client/supply chain stakeholders to manage system/reporting change control, ongoing maturity development, and continuing improvement.You ll need to have:• Necessary visa criteria for the Kingdom of Saudi Arabia and have relevant work experience working on high valued projects/programmes for a project management consultancy business, which are required for immigration and client approval.• A relevant degree qualification and you will take personal development seriously and be chartered or pursuing a similar level of professional qualification.You ll also have:• Experience in advanced dashboard development with recent years developing in Power BI environments.• Experience working in construction project control functions.• Knowledge of data analytics and project control dashboarding tools and software (e.g. Power BI, Tableau and others).• Knowledge in Power BI Development, Power Query M and DAX usage.• Relevant CSCS Card, if applicable.",Mace Group,Power BI Developer,https://www.naukrigulf.com/power-bi-developer-jobs-in-riyadh-saudi-arabia-in-mace-group-4-to-5-years-n-cd-10004366-jid-140824500566,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,89,4-5,,"['discipline', 'focus', 'professional', 'project management', 'responsible']",['project management'],['bachelor'],6
57,Posted 30+ days ago,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesPosition ObjectiveWe are seeking a skilled Power BI Developer to join our team. The ideal candidate will have extensive experience with Power BI and its advanced features, including monthly product updates, data transformation, and visualization techniques. This role requires a deep understanding of Power BI's capabilities, including custom visualizations with R and Python, data analysis in Excel, and integration with other Microsoft products.Job Descriptions and Responsibilities• Implement and manage Power BI dashboards, reports, and data models.• Data Transformation and Insights,Utilize Power Query to source, clean, and transform large datasets.• Extract and analyze insights from large datasets to support business decisions.• Automate data refreshes to ensure reports and dashboards are up-to-date.• Create custom visualizations using R and Python to meet specific business needs.• Design beautiful and interactive maps with spatial data.• Apply conditional formatting and dynamic visuals for enhanced data presentation.• Data Analysis and Integration:• Analyze datasets in Excel, leveraging advanced Excel functionalities.• Re-use datasets across different reports and dashboards to maintain consistency and accuracy.• Ensure seamless integration with other Microsoft products like Azure, SharePoint, and Teams.• Mobile and Collaboration:• Optimize reports and dashboards for the Power BI Mobile App to ensure accessibility on the go.• Collaborate with Cross-functional teams to understand data requirements and deliver actionable insights.Qualifications & Experience :• Bachelor s degree in Computer Science, Information Systems, Data Analytics, or a related field.• Min 6-8  years of experience in Power BI development and data visualization.• Microsoft BI Certification.• Proficiency in Power Query, DAX, and M language, and creating custom visualizations with R and Python.• Strong understanding of data modelling, relationships, and advanced DAX formulas along with SSIS, and SSRS.• Experience with integrating Power BI with other Microsoft products and services.• Excellent analytical and problem-solving skills.• Ability to manage multiple tasks and projects simultaneously.• Strong communication and collaboration skills.• Experience with Power BI Pro or Premium features, including automated data refreshes and dataset reusability.• Familiarity with AI and machine learning integration within Power BI.• Knowledge of row-level and object-level security implementation.• Experience with deployment pipelines and lifecycle management of",Norconsult Telematics,Microsoft Power BI Developer,https://www.naukrigulf.com/microsoft-power-bi-developer-jobs-in-saudi-arabia-in-norconsult-telematics-6-to-8-years-n-cd-10003388-jid-140624500455,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,30,6-8,,"['accuracy', 'analysis', 'collaboration', 'communication', 'insight', 'problem-solving']","['data analysis', 'data visualization', 'ml', 'machine learning', 'problem-solving skills', 'transform']",['bachelor'],11
58,Posted 3 days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJOB DESCRIPTIONAt Mace, our purpose is to redefine the boundaries of ambition. We believe in creating places that are responsible, bringing transformative impact to our people, communities and societies across the globe. To learn more about our purpose, culture, and priorities, visit our strategy site .Within our consult business we harness our unique combination of leading-edge practical expertise and project delivery consultancy to unlock the potential in every project.The project:This is an opportunity to work on a large new build airport, that will set a global benchmark for aviation experience and aims to attract 120 million passengers by 2030 in Saudi Arabia.Our values shape the way we consult, and define the people we want to join us on our journey, they are:Safety first - Going home safe and wellClient focus - Deliver on our promiseIntegrity - Always do the right thing Create opportunity for our people to excelYou ll be responsible for:Creating dashboards and report setup, development and configurationBeing an internal consultant for Power BI for the PMO services practice, which includes project controls.Ensuring effective and efficient use of Power BI.Keeping up to date with the evolution of Power BI and associated products in the marketplace.Liaising with other functions and supply chain partners for license management and support.Contributing to the Power BI platform within PMO Services, acting as internal/external consultant in the UK and internationally as required.Developing, delivering and implementing Power BI reports and dashboards within Mace and to external clients.Preparing the training materials and conducting training, user support; supporting inductions and awareness events.Overseeing the system configuration and reporting at a basic level - testing and acceptance.Being the system admin - new users and leavers.Liaising with suppliers and Mace IT.Managing the license.Attending tradeshows, launches and product updates.Innovating and taking product forwards.You ll need to have:Necessary visa criteria for the Kingdom of Saudi Arabia and have relevant work experience working on high valued projects/ programmes for a project management consultancy business, which are required for immigration and client approval.Relevant system admin certification.You have Power BI advanced knowledge including Power Query M and Dax usage.You have Office 365 advanced knowledge including Excel.You have data analytics/data science capabilities.You have experience in training and supporting users in both one-on-one and in a classroom setting.You have experience in designing how to refine the system and use it within processes.You have knowledge and expertise in creating appropriate and aesthetic reports and dashboards.You have system admin user, Microsoft SharePoint, Microsoft Azure (SQL) experiences would be beneficial.You can build lasting client relationships and lead strong, motivated teams.",Mace Group,Senior Developer - Reporting and BI,https://www.naukrigulf.com/senior-developer-reporting-and-bi-jobs-in-riyadh-saudi-arabia-in-mace-group-3-to-7-years-n-cd-10004366-jid-300824500283,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,3,3-7,,"['design', 'focus', 'motivated', 'project management', 'responsible']","['project management', 'transform']",[],8
59,Posted on 8 Aug,Riyadh,,"Job DescriptionRoles & ResponsibilitiesYou will be responsible forDesign, develop and maintain STA proprietary insight tools and capabilities front-end (e.g. Qlik)Design, develop and roll out BI solutions and dashboards for all STA functions and external usersProvide inputs to IT on the data architecture requirements, including enterprise data model and reference data architectureDevelop and maintain a subscription-based data platform as a B2B product offering, including content pricing and subscription modelsManage access to BIPerform other activities as and when requiredYou will needRecommended 6 years of experience in relevant fieldBachelor s degree in Marketing, Business Analytics, Statistics, Engineering or a related field",Saudi Tourism Authority,BI Manager,https://www.naukrigulf.com/bi-manager-jobs-in-riyadh-saudi-arabia-in-saudi-tourism-authority-6-to-12-years-n-cd-10008890-jid-090824500036,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,94,6-12,,"['insight', 'responsible']",['data architecture'],[],3
60,Posted 30+ days ago,Eastern Province,,"Job DescriptionRoles & ResponsibilitiesReview and consolidation of all performance input (transactions updates, KPIs, narratives, LoIs, risks)Key ResponsibilitiesThe Sr P&PM Analyst primary role is to handle along with the rest of the Planning Group the following tasks:  Provides analytical findings & recommendations relating to P&PM tasks such as business plan preparation, performance tracking and measurement, and performance analysis and accountability reporting.  Conducts special P&PM-related studies such as the development of performance initiatives and business cases, benchmarking, risk management, design and re-design of measurements, processes and workflows, and information system-related changes.  Provides supervision, coordination and/or facilitation in the execution of regular and special tasks with other P&PM personnel, as well as mentorship on P&PM analytical practice.  Performs other related staff and analytical duties, as assigned.Minimum RequirementsAs the successful candidate you will hold a Bachelor's degree in Business, Engineering, Accounting, Finance or related disciplines.  You will have at least 12 years of relevant experience in Planning and Performance Management job roles.Work Experience - candidates from these sources would be the primary target: Accountants, planners, and auditors. Skills - candidate should have skills in a number of these areas: Solid knowledge and understanding of management accounting, finance, PowerPoint and Excel is required. Demonstrated capability and track record in the practice of planning & performance management and in the use of business intelligence tools are required. Possession of an advanced business degree (e.g., MBA) and/or relevant professional certification (e.g., CMA, CFA, CPA) is preferred. Excellent command of oral & written English.",Aramco Overseas Company UK Ltd,Sr. Planning & Performance Mgmt Analyst,https://www.naukrigulf.com/sr-planning-performance-mgmt-analyst-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-aramco-overseas-company-uk-ltd-12-to-14-years-n-cd-20010029-jid-150724501422,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,30,12-14,,"['accountability', 'analysis', 'coordination', 'design', 'discipline', 'initiative', 'mentorship', 'planning', 'professional']",['business intelligence'],[],3
61,Posted 30+ days ago,Eastern Province,,"Job DescriptionRoles & ResponsibilitiesOverview:We are seeking an experienced Business Organization Specialist to join New Business Development Organization which deals with merger & acquisition, joint venture, partnership, and divestitures transactions. The Business Organization Specialist is a key member of the company's New Business Development's Organization Group. This position requires bringing insights into various markets, not limited to any sector, to uncover business opportunities that would lead primarily to transactions like acquisitions, divestments and joint ventures with a global reach.Your responsibilities will range from initial idea generation, concept development, leading and conducting commercial feasibility studies culminating in the development of an initial business case. Upon receipt of management's buy-in and endorsement you will engage with the identified partners to conduct detailed assessment and develop a robust business plan and the required diligence. The project will then seek management's approval for authority to negotiate with selected partner and the developed opportunity will then be transferred to a Transaction Group for execution.To accomplish these tasks, you will be required to conduct internal and external assessments to reveal emerging trends that lead to new business opportunities and /or overcome current or anticipated commercial challenges. You must have a strong analytical background and demonstrated ability to convert raw data and information into actionable business intelligence to enable the identification of new business opportunities at their early stage. Your ability to develop an understanding of the financial, operating, technical and strategic elements of identified opportunities across a wide range of industries is a key skill requirement for this position.You will be required to present new business ideas with sufficient level of analysis to a review committee to advance them forward in the development process. Having obtained management's initial endorsement, you will then develop an initial business plan that includes objectives and strategic fit assessment; recommended strategy; industry structure, competitiveness, value chain, profitability and attractiveness; market analysis; riskassessment; initial economic modeling with strategic sensitivity analysis; and, competitors analysis.In addition to providing leadership in strategic thinking and conducting in-depth analysis, you must also possess strong project management skills and experience leading large cross-functional development teams. You must also have strong communication and presentation skills, including experience presenting to senior management.Duties and responsibilities:• Generate new business ideas and assess their feasibility.• Articulate rational for pursuing the identified opportunities incorporating factors such as alignment with business strategy, market trends, business & commercial impact and mitigation of risk.• Engage with internal and external entities to be knowledgeable of current or emerging business trends.• Lead and conduct desktop market research.• Develop business plans & financial models and review financial models prepared by others.• Produce thought leadership reports describing the strategies, financial and operating performance of companies, industries, and sectors.• Manage cross-functional teams to develop business plans for new business opportunities.• Continuously review and enhance business organization process with best practices.• Mentor and coach junior staff members regarding skill development and the business organization process.Minimum requirements:• A Bachelor degree in Engineering, Business Administration, Finance, Economics, Accounting, Banking or its equivalent with an MBA or its equivalent; and with a professional certification, such as Chartered Financial Analyst (CFA), Certified Management Accountant (CMA), or Project Management Professional (PMP)certification.Experience:• A minimum of 10-years relevant experience with exposure to multiple industries. If an MBA or a professional certification is not available, 15-years relevant experience is required.• Broad industry experience including but not limited to oil and gas and the broader energy industry, technology, professional services, real estate and infrastructure.• Industry expertise or knowledge of conducting commercial & economic feasibility studies.• Knowledge of venturing activities like commercialization, spin-offs or joint venturing, project development  Strong finance background including experience of financial valuations and modeling.• Background in strategy development or relevant experience.• Experience with developing deal strategy and market positioning.• A strong analytical ability to synthesize data obtained from various sources into meaningful insight.• Experience market intelligence platforms, analytics and reports.Language: Excellent command of spoken and written EnglishSkills:• Excellent writing skills to produce reports to senior management.• Excellent presentation skills to produce presentation materials with experience presenting to seniormanagement.• A track record of organization transaction that resulted in successful deals.Benefits:• Compelling remuneration package.• Permanent Employment on an Indefinite Term Employment Agreement.• The company's Incentive Plan: This is a broad-based annual and performance based incentive plan based on company and individual performance, base salary, and length of service during the plan year. The objective of this plan is to drive organizational performance, as well as, recognize and reward your contributions beyond the normal annual merit increases.• Annual repatriation travel allowance: An annual cash payment that more than covers airfare costs to your home country. You have full flexibility to use this payment in any way you choose.• Annual vacation: You can look forward to up to 38 calendar days of paid leave each year. In addition, you'll typically be granted between 9 and 11 days of national public holidays each year.• Severance award: In accordance with the Saudi labor law, a severance award is payable by the company to employees who leave after two years or more of satisfactory service. The severance award is based on length of continuous service and final base pay. The severance award can be a substantial benefit for longer service employees.",Bounty Hunter World,Business Development Organization Specialist,https://www.naukrigulf.com/business-development-organization-specialist-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-bounty-hunter-world-1-to-2-years-n-cd-20010029-jid-090724501033,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,30,1-2,,"['analysis', 'communication', 'flexibility', 'insight', 'leadership', 'organization', 'presentation skills', 'professional', 'project management', 'research']","['business intelligence', 'project management']",['bachelor'],1
62,Posted on 4 Aug,Riyadh,,Job DescriptionRoles & ResponsibilitiesData Engineering - MSBI (BI Engineer)Description:  Maintain MSBI solutions using SSIS SSAS and SSRS  Manage data warehouses ETL processes and data cubes  Write SQL queries to extract data from various sources like Oracle SQL Server etc  Deploy and schedule reports using SSRS  Deploy and schedule Cube using SSAS  Ensure data quality and integrity in the MSBI solutions  Provide technical support and resolve any issues related to MSBI solutions  Monitor and troubleshoot SQL Jobs  Monitor SQL Servers after Windows patching by Wintel Team  Monitor SQL Servers after SQL SERVER related patching by DBA Team  SQL Server upgradation knowledgeRequirements:  Need Experience: 6+ years  Immediate joiningLocation : Riyadh,Lucidspire Private Limited,Data Engineering - MSBI (BI Engineer),https://www.naukrigulf.com/data-engineering-msbi-jobs-in-riyadh-saudi-arabia-in-lucidspire-private-limited-6-to-10-years-n-cd-20010005-jid-050824501313,2024-09-02,BUSINESS INTELLIGENCE,5,2,9,2024,98,6-10,,['integrity'],['extract'],[],4
0,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesMozn is a rapidly growing technology firm revolutionising the field of Artificial Intelligence and Data Science headquartered in Riyadh, Saudi Arabia and it s working to realize Vision 2030 with a proven track record of excellence in supporting and growing the tech ecosystem in Saudi Arabia and the GCC region. Mozn is the trusted AI technology partner for some of the largest government organizations, as well as many large corporations and startups. We are in an exciting stage of scaling the company to provide AI-powered products and solutions both locally and globally that ensure the growth and prosperity of our digital humanity. It is an exciting time to work in the field of AI to create a long-lasting impact.The Mozn brand is alive within a plethora of stakeholder touchpoints and therefore the most suitable candidate for the Senior Software Engineer position would play a critical role in the design, development, and implementation of our software solutions. You will utilize your strong technical expertise, leadership abilities, and problem-solving skills to drive the successful delivery of high-quality software products.As a Senior Software Engineer, your daily workload might include:• Lead the analysis and understanding of the requirements of complex projects, identifying opportunities for innovation.• Design and write highly efficient, testable, scalable, and reusable Python code for advanced ML/AI and data applications, ensuring alignment with architectural standards.• Design, implement, and maintain data architectures including data warehouses, data lakes, and ETL processes, ensuring robust, scalable, and efficient data storage and transfer. • Collaborate with cross-functional teams to optimize data retrieval and provide guidance on best practices for data management and integration.• Collaborate with data scientists, engineers, and other stakeholders to understand model input/output, and translate them into production-ready code.• Oversee the integration of ML/AI algorithms with existing software systems, ensuring seamless functionality.• Supervise the deployment of solutions at the client's premises and provide expert guidance to ensure proper functioning.• Monitor and troubleshoot deployed systems at a higher level. Strategize and implement updates to the code as needed.• Plan, develop, and oversee testing procedures for the applications, ensuring alignment with quality standards.• Maintain comprehensive documentation of the code, deployment process, encountered issues, and their resolutions, promoting clear understanding across the team.• Engage and negotiate with clients to understand their needs, update them on progress, and handle any complex issues or changes they might have.• Stay at the forefront of the latest trends in ML/AI and Python development and contribute to the development of best practices within the team.• Lead and facilitate code reviews to maintain code quality, share knowledge, and mentor junior team members.• Contribute to strategic planning and assist in setting technical direction and priorities for the engineering team.• Cultivate a culture of continuous improvement by encouraging collaboration, innovation, and adherence to quality standards within the team.",Mozn,Senior Software Engineer,https://www.naukrigulf.com/senior-software-engineer-jobs-in-riyadh-saudi-arabia-in-mozn-3-to-5-years-n-cd-10008946-jid-220824500591,2024-10-08,DATA SCIENTIST,3,8,10,2024,30,3-5,,"['analysis', 'collaboration', 'design', 'innovation', 'leadership', 'organization', 'planning', 'problem-solving']","['data architecture', 'ml', 'problem-solving skills']",[],2
1,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesLucidya is a leader in utilizing advanced technology to drive innovation and deliver exceptional solutions in the AI and machine learning space. Our focus is on developing sophisticated AI systems that enhance our products and transform industries.We are looking for an experienced AI Manager to lead our AI initiatives. The ideal candidate should have a strong background in MLOps, machine learning (ML), and artificial intelligence (AI), with proven expertise in developing and deploying large language models (LLMs). This role is critical for driving our AI strategy, managing a team of data scientists and engineers, and overseeing AI projects from conception to deployment.As an AI Manager at Lucidya, you will be instrumental in guiding the development and execution of AI strategies across the organization. You will work closely with cross-functional teams to identify AI opportunities, manage AI research and development, and ensure the successful implementation of AI technologies. The ideal candidate should have a solid background in AI development, a proven track record in leading AI projects, and a deep understanding of machine learning and deep learning techniques.This role offers the chance to work with cutting-edge technologies, shape the AI roadmap, and make a significant impact on our products and services. If you are passionate about AI and possess strong leadership skills, we want to hear from you.",Lucidya,AI Manager,https://www.naukrigulf.com/ai-manager-jobs-in-riyadh-saudi-arabia-in-lucidya-3-to-7-years-n-cd-10008799-jid-210824501682,2024-10-08,DATA SCIENTIST,3,8,10,2024,30,3-7,,"['focus', 'initiative', 'innovation', 'leadership', 'organization', 'passion', 'research']","['deep learning', 'machine learning', 'transform']",[],2
2,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesYou will be responsible forWork closely with all departments within Tourism Data & Insights to understand and fulfil their data structuring, model development and big data analysis requirementsDevelop analytics tools, machine learning algorithms and statistical methods for use in descriptive, predictive and prescriptive modellingIdentify various internal and external sources for reliable and accurate data and information that can be leveraged for STAExtract data from identified sources, discard irrelevant information and organize it in required format analysisDevise and recommend data-driven solutions to pressing challenges across the organizationPerform other activities as and when requiredYou will needRecommended 6 years of experience in relevant fieldBachelor s degree in Marketing, Business Analytics, Statistics, Engineering or a related field",Saudi Tourism Authority,Data Science & ML Manager,https://www.naukrigulf.com/data-science-ml-manager-jobs-in-riyadh-saudi-arabia-in-saudi-tourism-authority-6-to-8-years-n-cd-10008890-jid-090824500625,2024-10-08,DATA SCIENTIST,3,8,10,2024,30,6-8,,"['analysis', 'organization', 'reliable', 'responsible']","['big data', 'data analysis', 'machine learning']",[],5
3,Posted on 24 Sep,Riyadh,,"Job DescriptionRoles & ResponsibilitiesResponsibilities • Provide expertise in the design and implementation of Gender and Diversity Statistics policies and procedures covering all areas of activity ensuring results achievement effectively and efficiently • Provide guidance in the identification and implementation of opportunities for continuous improvement of systems, processes, and practices • Remain abreast of Gender and Diversity Statistics leading practice and new trends, and identify recommendations for corrective measures, updates and improvements where required • Establish working relationships with relevant internal and external stakeholders • Provide expertise and guidance in identifying stakeholder engagement barriers and recommend best courses of action • Actively gain exposure and insights to local market development, business opportunities and the existing regulatory landscape • Manage, guide, and assist team to perform operations in accordance with set policies and procedures • Collaborate with Human Resources function to identify and recruit talent for Gender and Diversity Statistics • Set performance objectives, provide necessary support, evaluate / appraise incumbents and provide regular feedback on performance • Promote a high-performance working environment embracing the company's values • Guide the development of data analysis guidelines and plans, and identify potential partners and external experts to support the company data analysis initiatives and projects • Assess and prioritize business needs and data analysis challenges, propose relevant solutions and support in the development of business cases for new data analysis initiatives / projects • Review and assess technical proposals to provide expert opinion and recommendations as required, and engage with concerned stakeholders as needed for presentations • Oversee the coordination between concerned internal and external stakeholders to ensure alignment on data analysis requirements and expectations • Support in developing implementation plans for data analysis projects and initiatives, provide expert opinion as needed and ensure communication and alignment between concerned stakeholders • Direct data gathering, provide advice on the data collected from multiple sources and recommend new data sources when needed • Oversee the portfolio of data analysis projects and initiatives, and provide guidance and consultations as needed • Oversee the development, testing and implementation of technical solutions while ensuring alignment with pre-defined guidelines, requirements, and expectations • Guide the coordination between internal and external stakeholders throughout the data analysis lifecycle and resolve escalated issues as needed • Oversee data analysis projects and initiatives to ensure compliance with pre-set guidelines and plans, and resolve escalated issues as needed • Review finalized data analysis outcomes and reports and evaluate against requirements and expectations to direct needed corrections or changes • Guide the development of periodical reports and provide expert opinion as needed to address issues and close gaps identified by low performing KPIs Qualifications• 9+ years of experience in a Data Science field• Bachelor s Degree in Big Data and Analytics or equivalent is required • Master s Degree in Big Data and Analytics or equivalent is preferred • Doctorate s Degree in Big Data and Analytics or equivalent is preferred • Proficiency in Microsoft office • Proficiency in English • Focuses on Results and Quality • Demonstrates Customer Centricity • Displays Integrity and Professionalism • Innovates and Demonstrates Agility",The Professionals,Data Science Expert,https://www.naukrigulf.com/data-science-expert-jobs-in-riyadh-saudi-arabia-in-the-professionals-9-to-11-years-n-cd-40001756-jid-240924500012,2024-10-08,DATA SCIENTIST,3,8,10,2024,47,9-11,,"['analysis', 'communication', 'coordination', 'design', 'initiative', 'insight']",['data analysis'],['bachelor'],5
5,Employer ActivePosted 1 day ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob DescriptionAs a Staff Data Engineer, you will be responsible for building and optimizing our data infrastructure, ensuring reliable data pipelines, and collaborating closely with cross-functional teams (Product, Data Science, and Engineering). Your expertise will help drive data-driven decision-making across the company, while scaling our systems to meet the growing demands of the business.Key Responsibilities• Architect, build, and maintain scalable data pipelines and ETL processes to support real-time and batch data processing.• Collaborate with Data Scientists, Product Managers, and other Engineers to ensure data needs are met for analytics, machine learning, and reporting.• Design and optimize data storage solutions (data lakes, warehouses, etc.) for performance and scalability.• Implement best practices in data governance, security, and privacy compliance.• Lead and mentor a team of data engineers to ensure high-quality data engineering practices.• Troubleshoot data-related issues and perform root cause analysis to ensure data reliability and accuracy.• Proactively identify opportunities to improve data architecture and processes for better efficiency and cost-effectiveness.",Delivery Hero,Staff Data Engineer,https://www.naukrigulf.com/staff-data-engineer-jobs-in-riyadh-saudi-arabia-in-delivery-hero-8-to-10-years-n-cd-10050787-jid-071024500689,2024-10-08,DATA SCIENTIST,3,8,10,2024,,8-10,,"['accuracy', 'analysis', 'decision-making', 'reliable', 'responsible']","['data architecture', 'data governance', 'data pipelines', 'machine learning']",['bachelor'],3
6,Posted on 26 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesTechnical Skills:• 3+ years of experience in Rust development, with a solid understanding of systems programming, performance optimization, and concurrency.• Familiarity with machine learning concepts, particularly reinforcement learning, is highly desirable.• Experience with human-computer interaction, user feedback systems, or similar domains is a plus.• Proficiency with version control systems (e.g., Git) and CI/CD pipelines. About the RoleWe are seeking a proficient Rust Developer with a strong interest in machine learning and human-computer interaction to join our team. In this role, you will contribute to the development and refinement of large language models (LLMs) by participating in Reinforcement Learning from Human Feedback (RLHF) tasks. Your work will involve building tools to facilitate human feedback, as well as directly providing insights to guide the training and improvement of LLMs Key Responsibilities:• Participate in RLHF tasks by providing human feedback on LLM outputs, helping to guide model training.• Evaluate the responses generated by LLMs, identifying areas where the model needs improvement and providing qualitative feedback.• Work closely with data scientists and ML engineers to ensure that feedback is accurately reflected in the model s learning process.• Collaborate with cross-functional teams to understand the requirements for human feedback in the RLHF process.• Provide insights into how human feedback can be systematically incorporated into model training and improvement.• Document processes and best practices for providing and integrating human feedback in LLM training.• Stay informed about the latest advancements in reinforcement learning, LLMs, and human-computer interaction.• Experiment with new methods and tools to improve the collection and integration of human feedback in RLHF tasks.Analytical Skills:• Strong problem-solving skills, with the ability to analyze and improve the efficiency of RLHF tasks.• Experience in evaluating and providing constructive feedback on AI/ML outputs.",Client of YO HR Consultancy,Sr Rust Developer,https://www.naukrigulf.com/sr-rust-developer-jobs-in-saudi-arabia-in-client-of-yo-hr-consultancy-4-to-6-years-n-cd-50000339-jid-260924500945,2024-10-08,DATA SCIENTIST,3,8,10,2024,45,4-6,,"['insight', 'problem-solving']","['machine learning', 'problem-solving skills']",['bachelor'],3
