key,Industry Skills,Month,Job Role
e35a855ffd83e98b,etl,5,DATA ENGINEER
1d4d9fb3fec9e9df,,5,DATA ENGINEER
addd4c31b02b0dc7,problem-solving skills,5,DATA ENGINEER
addd4c31b02b0dc7,cloud,5,DATA ENGINEER
addd4c31b02b0dc7,scripting,5,DATA ENGINEER
addd4c31b02b0dc7,monitoring,5,DATA ENGINEER
df68faa65a4af135,statistics,5,DATA ENGINEER
df68faa65a4af135,mathematics,5,DATA ENGINEER
800e1d1426699a4d,scripting,5,DATA ENGINEER
800e1d1426699a4d,machine learning,5,DATA ENGINEER
b3e3e6966e937d16,etl,5,DATA ENGINEER
b3e3e6966e937d16,machine learning,5,DATA ENGINEER
b3e3e6966e937d16,big data,5,DATA ENGINEER
b3e3e6966e937d16,deep learning,5,DATA ENGINEER
b3e3e6966e937d16,cloud,5,DATA ENGINEER
72a9a68fdf93207f,cloud,5,DATA ENGINEER
72a9a68fdf93207f,metrics,5,DATA ENGINEER
72a9a68fdf93207f,machine learning,5,DATA ENGINEER
72a9a68fdf93207f,etl,5,DATA ENGINEER
710613814e9a56a1,cloud,5,DATA ENGINEER
710613814e9a56a1,machine learning,5,DATA ENGINEER
710613814e9a56a1,etl,5,DATA ENGINEER
294310b1c7252545,monitoring,5,DATA ENGINEER
294310b1c7252545,distributed computing,5,DATA ENGINEER
eb13befe09b57766,scripting,5,DATA ENGINEER
eb13befe09b57766,cloud,5,DATA ENGINEER
eb13befe09b57766,data security,5,DATA ENGINEER
f18be16c0fc32db5,monitoring,5,DATA ENGINEER
f18be16c0fc32db5,distributed computing,5,DATA ENGINEER
add5b6b74b151e69,scripting,5,DATA SCIENTIST
add5b6b74b151e69,etl,5,DATA SCIENTIST
add5b6b74b151e69,data analysis,5,DATA SCIENTIST
4f51b9974ce3d5d0,cloud,5,DATA SCIENTIST
4f51b9974ce3d5d0,cloud computing,5,DATA SCIENTIST
4f51b9974ce3d5d0,etl,5,DATA SCIENTIST
b9e92e81a4046e3c,data visualization,5,DATA SCIENTIST
b9e92e81a4046e3c,data cleaning,5,DATA SCIENTIST
b9e92e81a4046e3c,statistical analysis,5,DATA SCIENTIST
b9e92e81a4046e3c,etl,5,DATA SCIENTIST
b9e92e81a4046e3c,machine learning,5,DATA SCIENTIST
b9e92e81a4046e3c,problem-solving skills,5,DATA SCIENTIST
b9e92e81a4046e3c,feature engineering,5,DATA SCIENTIST
562811603d8badce,data visualization,5,DATA SCIENTIST
562811603d8badce,data analysis,5,DATA SCIENTIST
562811603d8badce,etl,5,DATA SCIENTIST
562811603d8badce,etl,5,DATA SCIENTIST
562811603d8badce,data warehousing,5,DATA SCIENTIST
21229369f796b606,metrics,5,DATA SCIENTIST
21229369f796b606,etl,5,DATA SCIENTIST
21229369f796b606,etl,5,DATA SCIENTIST
bbcaba38eb88ff69,data visualization,5,DATA SCIENTIST
bbcaba38eb88ff69,statistical analysis,5,DATA SCIENTIST
bbcaba38eb88ff69,machine learning,5,DATA SCIENTIST
bbcaba38eb88ff69,big data,5,DATA SCIENTIST
bbcaba38eb88ff69,data mining,5,DATA SCIENTIST
bbcaba38eb88ff69,project management,5,DATA SCIENTIST
cd6c79d92d91012f,deep learning,5,DATA SCIENTIST
cd6c79d92d91012f,machine learning,5,DATA SCIENTIST
17ecc7d0bf39feed,data mining,5,DATA SCIENTIST
17ecc7d0bf39feed,metrics,5,DATA SCIENTIST
17ecc7d0bf39feed,monitoring,5,DATA SCIENTIST
17ecc7d0bf39feed,business intelligence,5,DATA SCIENTIST
f3ae73beca9b9e43,data visualization,5,DATA SCIENTIST
f3ae73beca9b9e43,data analysis,5,DATA SCIENTIST
f3ae73beca9b9e43,monitoring,5,DATA SCIENTIST
5c7e4999682eb88b,natural language processing,5,DATA SCIENTIST
5c7e4999682eb88b,etl,5,DATA SCIENTIST
5c7e4999682eb88b,machine learning,5,DATA SCIENTIST
5c7e4999682eb88b,deep learning,5,DATA SCIENTIST
5c7e4999682eb88b,cloud,5,DATA SCIENTIST
5c7e4999682eb88b,statistics,5,DATA SCIENTIST
2c8a52e4068bf368,deep learning,5,DATA SCIENTIST
2c8a52e4068bf368,machine learning,5,DATA SCIENTIST
55abec4b506dc5ed,bioinformatics,5,DATA SCIENTIST
55abec4b506dc5ed,project management,5,DATA SCIENTIST
55abec4b506dc5ed,problem-solving skills,5,DATA SCIENTIST
55abec4b506dc5ed,data analysis,5,DATA SCIENTIST
d54449ee936ef5f4,cloud,5,DATA SCIENTIST
d54449ee936ef5f4,etl,5,DATA SCIENTIST
6056a430f4711776,problem-solving skills,5,DATA SCIENTIST
6056a430f4711776,statistics,5,DATA SCIENTIST
c77c087cc1b94f25,problem-solving skills,5,DATA SCIENTIST
c77c087cc1b94f25,project management,5,DATA SCIENTIST
c77c087cc1b94f25,etl,5,DATA SCIENTIST
c77c087cc1b94f25,statistics,5,DATA SCIENTIST
efe5602ca4adb8c7,cloud,5,DATA SCIENTIST
efe5602ca4adb8c7,etl,5,DATA SCIENTIST
9735cad192876db2,data analysis,5,DATA SCIENTIST
9735cad192876db2,machine learning,5,DATA SCIENTIST
9735cad192876db2,deep learning,5,DATA SCIENTIST
9735cad192876db2,cloud,5,DATA SCIENTIST
9735cad192876db2,problem-solving skills,5,DATA SCIENTIST
81e8e1eb8301400b,machine learning,5,DATA SCIENTIST
81e8e1eb8301400b,natural language processing,5,DATA SCIENTIST
81e8e1eb8301400b,classification,5,DATA SCIENTIST
d976d0f81f4a6444,deep learning,5,DATA SCIENTIST
d976d0f81f4a6444,problem-solving skills,5,DATA SCIENTIST
d976d0f81f4a6444,data analysis,5,DATA SCIENTIST
d976d0f81f4a6444,machine learning,5,DATA SCIENTIST
1d828e437a5937d9,data visualization,5,DATA SCIENTIST
1d828e437a5937d9,etl,5,DATA SCIENTIST
1d828e437a5937d9,critical thinking,5,DATA SCIENTIST
1d828e437a5937d9,machine learning,5,DATA SCIENTIST
1d828e437a5937d9,statistics,5,DATA SCIENTIST
b3e3e6966e937d16,etl,5,DATA SCIENTIST
b3e3e6966e937d16,machine learning,5,DATA SCIENTIST
b3e3e6966e937d16,big data,5,DATA SCIENTIST
b3e3e6966e937d16,deep learning,5,DATA SCIENTIST
b3e3e6966e937d16,cloud,5,DATA SCIENTIST
72a9a68fdf93207f,cloud,5,DATA SCIENTIST
72a9a68fdf93207f,metrics,5,DATA SCIENTIST
72a9a68fdf93207f,machine learning,5,DATA SCIENTIST
72a9a68fdf93207f,etl,5,DATA SCIENTIST
4c01a8b9893f9fe4,deep learning,5,DATA SCIENTIST
4c01a8b9893f9fe4,data analysis,5,DATA SCIENTIST
4c01a8b9893f9fe4,machine learning,5,DATA SCIENTIST
8790ffc7c8d3c2fc,operations research,5,DATA SCIENTIST
8790ffc7c8d3c2fc,data visualization,5,DATA SCIENTIST
8790ffc7c8d3c2fc,etl,5,DATA SCIENTIST
8790ffc7c8d3c2fc,business intelligence,5,DATA SCIENTIST
8790ffc7c8d3c2fc,data mining,5,DATA SCIENTIST
8790ffc7c8d3c2fc,problem-solving skills,5,DATA SCIENTIST
8790ffc7c8d3c2fc,statistics,5,DATA SCIENTIST
c551a9132f021a12,metrics,5,DATA SCIENTIST
c551a9132f021a12,data visualization,5,DATA SCIENTIST
c551a9132f021a12,machine learning,5,DATA SCIENTIST
c551a9132f021a12,data mining,5,DATA SCIENTIST
c551a9132f021a12,statistics,5,DATA SCIENTIST
fb945b09845a0559,data analysis,5,DATA SCIENTIST
fb945b09845a0559,etl,5,DATA SCIENTIST
fb945b09845a0559,business intelligence,5,DATA SCIENTIST
fb945b09845a0559,technical documentation,5,DATA SCIENTIST
fb945b09845a0559,data mining,5,DATA SCIENTIST
71262cd70810e49b,database design,5,DATA SCIENTIST
71262cd70810e49b,etl,5,DATA SCIENTIST
71262cd70810e49b,data mining,5,DATA SCIENTIST
8c3da2a5dec82190,deep learning,5,DATA SCIENTIST
8c3da2a5dec82190,natural language processing,5,DATA SCIENTIST
a97ed96b3a9e551c,mathematics,5,DATA SCIENTIST
a97ed96b3a9e551c,machine learning,5,DATA SCIENTIST
a97ed96b3a9e551c,machine learning,5,DATA SCIENTIST
a97ed96b3a9e551c,classification,5,DATA SCIENTIST
00d743de4f0a4820,model deployment,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,data visualization,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,data analysis,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,natural language processing,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,statistical analysis,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,etl,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,machine learning,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,mathematics,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,deep learning,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,problem-solving skills,5,MACHINE LEARNING ENGINEER
00d743de4f0a4820,statistics,5,MACHINE LEARNING ENGINEER
21229369f796b606,metrics,5,MACHINE LEARNING ENGINEER
21229369f796b606,etl,5,MACHINE LEARNING ENGINEER
21229369f796b606,etl,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,data pipelines,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,scripting,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,data visualization,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,data analysis,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,statistical analysis,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,etl,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,mathematics,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,data mining,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,deep learning,5,MACHINE LEARNING ENGINEER
54b4fe34517ff007,feature engineering,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,cloud,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,machine learning,5,MACHINE LEARNING ENGINEER
fa81281b7ca33ff7,etl,5,MACHINE LEARNING ENGINEER
62b3d07bdb8329bc,machine learning,5,MACHINE LEARNING ENGINEER
62b3d07bdb8329bc,feature engineering,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,problem-solving skills,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,cloud,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,scripting,5,MACHINE LEARNING ENGINEER
addd4c31b02b0dc7,monitoring,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,cloud,5,MACHINE LEARNING ENGINEER
efe5602ca4adb8c7,etl,5,MACHINE LEARNING ENGINEER
1d4d9fb3fec9e9df,,5,MACHINE LEARNING ENGINEER
197256f3e1b75f60,cloud,5,MACHINE LEARNING ENGINEER
4c01a8b9893f9fe4,deep learning,5,MACHINE LEARNING ENGINEER
4c01a8b9893f9fe4,data analysis,5,MACHINE LEARNING ENGINEER
4c01a8b9893f9fe4,machine learning,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,cloud,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,machine learning,5,MACHINE LEARNING ENGINEER
e35a855ffd83e98b,etl,5,MACHINE LEARNING ENGINEER
800e1d1426699a4d,scripting,5,MACHINE LEARNING ENGINEER
800e1d1426699a4d,machine learning,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,etl,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,machine learning,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,big data,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,deep learning,5,MACHINE LEARNING ENGINEER
b3e3e6966e937d16,cloud,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,cloud,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,metrics,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,machine learning,5,MACHINE LEARNING ENGINEER
72a9a68fdf93207f,etl,5,MACHINE LEARNING ENGINEER
e035baeaf8ac9cad,project management,5,MACHINE LEARNING ENGINEER
e035baeaf8ac9cad,data integration,5,MACHINE LEARNING ENGINEER
e035baeaf8ac9cad,machine learning,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,etl,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,machine learning,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,deep learning,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,problem-solving skills,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,statistics,5,MACHINE LEARNING ENGINEER
e1337d48be917b54,data modeling,5,MACHINE LEARNING ENGINEER
7ef71813b3f6eb53,cloud,5,MACHINE LEARNING ENGINEER
6056a430f4711776,problem-solving skills,5,MACHINE LEARNING ENGINEER
6056a430f4711776,statistics,5,MACHINE LEARNING ENGINEER
59cf861a416a7205,data analysis,6,DATA ANALYST
d5f401b42ed76b44,statistical analysis,6,DATA ANALYST
d5f401b42ed76b44,mathematics,6,DATA ANALYST
d5f401b42ed76b44,data mining,6,DATA ANALYST
ee307eadb465e4df,metrics,6,DATA ANALYST
ee307eadb465e4df,data analysis,6,DATA ANALYST
983526ebd309687c,database design,6,DATA ANALYST
773f32f8ac5a8a36,problem-solving skills,6,DATA ANALYST
773f32f8ac5a8a36,cloud,6,DATA ANALYST
773f32f8ac5a8a36,database design,6,DATA ANALYST
773f32f8ac5a8a36,monitoring,6,DATA ANALYST
64312676d09ed485,data visualization,6,DATA ANALYST
64312676d09ed485,data analysis,6,DATA ANALYST
64312676d09ed485,critical thinking,6,DATA ANALYST
64312676d09ed485,mathematics,6,DATA ANALYST
64312676d09ed485,statistics,6,DATA ANALYST
96c4eb8412793b0b,database design,6,DATA ANALYST
96c4eb8412793b0b,data modeling,6,DATA ANALYST
9070d214aaa51de0,database design,6,DATA ANALYST
9070d214aaa51de0,etl,6,DATA ANALYST
9070d214aaa51de0,big data,6,DATA ANALYST
9070d214aaa51de0,data modeling,6,DATA ANALYST
f2968cf1aa67a98b,scripting,6,DATA ANALYST
f2968cf1aa67a98b,metrics,6,DATA ANALYST
f2968cf1aa67a98b,data analysis,6,DATA ANALYST
f2968cf1aa67a98b,data mining,6,DATA ANALYST
f2968cf1aa67a98b,statistics,6,DATA ANALYST
30f47f5b8edf2d21,problem-solving skills,6,DATA ANALYST
30f47f5b8edf2d21,metrics,6,DATA ANALYST
4aee5b82331ed305,statistics,6,DATA ANALYST
f7b660428dd25d3d,data analysis,6,DATA ANALYST
f7b660428dd25d3d,data architecture,6,DATA ANALYST
f7b660428dd25d3d,data governance,6,DATA ANALYST
f7b660428dd25d3d,big data,6,DATA ANALYST
f7b660428dd25d3d,problem-solving skills,6,DATA ANALYST
330c2155df62cc09,problem-solving skills,6,DATA ANALYST
330c2155df62cc09,project management,6,DATA ANALYST
330c2155df62cc09,data analysis,6,DATA ANALYST
f87ec425609c9cad,monitoring,6,DATA ANALYST
f87ec425609c9cad,data analysis,6,DATA ANALYST
ebc32382a9b47be9,data visualization,6,DATA ANALYST
ebc32382a9b47be9,monitoring,6,DATA ANALYST
ebc32382a9b47be9,data warehousing,6,DATA ANALYST
ebc32382a9b47be9,problem-solving skills,6,DATA ANALYST
ebc32382a9b47be9,data security,6,DATA ANALYST
1220c1170411fbb0,project management,6,DATA ANALYST
08dbf529ac16589f,statistics,6,DATA ANALYST
08dbf529ac16589f,etl,6,DATA ANALYST
08dbf529ac16589f,etl,6,DATA ANALYST
08dbf529ac16589f,data analysis,6,DATA ANALYST
0d26f55d87a53d88,data visualization,6,DATA ANALYST
0d26f55d87a53d88,data analysis,6,DATA ANALYST
0d26f55d87a53d88,statistical analysis,6,DATA ANALYST
0d26f55d87a53d88,mathematics,6,DATA ANALYST
0d26f55d87a53d88,data mining,6,DATA ANALYST
0d26f55d87a53d88,statistics,6,DATA ANALYST
7ba4bb9608dadbc7,econometrics,6,DATA ANALYST
7ba4bb9608dadbc7,statistics,6,DATA ANALYST
664c1a7faa0d16af,data visualization,6,DATA ANALYST
664c1a7faa0d16af,data analysis,6,DATA ANALYST
664c1a7faa0d16af,data governance,6,DATA ANALYST
664c1a7faa0d16af,business intelligence,6,DATA ANALYST
664c1a7faa0d16af,etl,6,DATA ANALYST
664c1a7faa0d16af,problem-solving skills,6,DATA ANALYST
664c1a7faa0d16af,data modeling,6,DATA ANALYST
9484387da326dac6,problem-solving skills,6,DATA ANALYST
d75a629f02e1f6eb,problem-solving skills,6,DATA ANALYST
d75a629f02e1f6eb,data visualization,6,DATA ANALYST
d75a629f02e1f6eb,business intelligence,6,DATA ANALYST
ce1a74a064ee1406,business intelligence,6,DATA ANALYST
c77c087cc1b94f25,etl,6,DATA ANALYST
c77c087cc1b94f25,mathematics,6,DATA ANALYST
c77c087cc1b94f25,data mining,6,DATA ANALYST
c77c087cc1b94f25,problem-solving skills,6,DATA ANALYST
c77c087cc1b94f25,project management,6,DATA ANALYST
c77c087cc1b94f25,statistics,6,DATA ANALYST
ca3086796fe761ca,data pipelines,6,DATA ANALYST
ca3086796fe761ca,scripting,6,DATA ANALYST
ca3086796fe761ca,metrics,6,DATA ANALYST
ca3086796fe761ca,etl,6,DATA ANALYST
ca3086796fe761ca,big data,6,DATA ANALYST
ca3086796fe761ca,project management,6,DATA ANALYST
ca3086796fe761ca,problem-solving skills,6,DATA ANALYST
ca3086796fe761ca,cloud,6,DATA ANALYST
20fc62ac4943f651,project management,6,DATA ANALYST
20fc62ac4943f651,data visualization,6,DATA ANALYST
20fc62ac4943f651,business intelligence,6,DATA ANALYST
f88d105c549e73aa,research skills,6,DATA ANALYST
f88d105c549e73aa,etl,6,DATA ANALYST
f88d105c549e73aa,data analysis,6,DATA ANALYST
17ecc7d0bf39feed,metrics,6,DATA ANALYST
17ecc7d0bf39feed,monitoring,6,DATA ANALYST
17ecc7d0bf39feed,business intelligence,6,DATA ANALYST
17ecc7d0bf39feed,data mining,6,DATA ANALYST
17ecc7d0bf39feed,statistics,6,DATA ANALYST
39e51120b0a56304,data analysis,6,DATA ANALYST
39e51120b0a56304,big data,6,DATA ANALYST
6056a430f4711776,operations research,6,DATA ANALYST
6056a430f4711776,critical thinking,6,DATA ANALYST
6056a430f4711776,mathematics,6,DATA ANALYST
6056a430f4711776,problem-solving skills,6,DATA ANALYST
6056a430f4711776,statistics,6,DATA ANALYST
aa610c1f5f032eee,project management,6,DATA ANALYST
aa610c1f5f032eee,business intelligence,6,DATA ANALYST
c8525fc43fd5cc34,project management,6,DATA ANALYST
c8525fc43fd5cc34,data analysis,6,DATA ANALYST
c8525fc43fd5cc34,business intelligence,6,DATA ANALYST
e7b6dd273eec2647,data warehousing,6,DATA ANALYST
914cd3bd98e65f64,statistics,6,DATA ANALYST
914cd3bd98e65f64,monitoring,6,DATA ANALYST
914cd3bd98e65f64,data analysis,6,DATA ANALYST
5f5488c7469c7592,problem-solving skills,6,DATA ANALYST
5f5488c7469c7592,project management,6,DATA ANALYST
5f5488c7469c7592,metrics,6,DATA ANALYST
5f5488c7469c7592,data analysis,6,DATA ANALYST
ef26c3fbd58cfbf0,,6,DATA ANALYST
f6bed5737716d459,statistics,6,DATA ANALYST
f6bed5737716d459,technical documentation,6,DATA ANALYST
dfd13e9ad7349021,data visualization,6,DATA ANALYST
dfd13e9ad7349021,data architecture,6,DATA ANALYST
dfd13e9ad7349021,monitoring,6,DATA ANALYST
dfd13e9ad7349021,data governance,6,DATA ANALYST
dfd13e9ad7349021,machine learning,6,DATA ANALYST
dfd13e9ad7349021,business intelligence,6,DATA ANALYST
dfd13e9ad7349021,data warehousing,6,DATA ANALYST
dfd13e9ad7349021,etl,6,DATA ANALYST
dfd13e9ad7349021,cloud,6,DATA ANALYST
dfd13e9ad7349021,data modeling,6,DATA ANALYST
bbcaba38eb88ff69,metrics,6,DATA ANALYST
bbcaba38eb88ff69,data visualization,6,DATA ANALYST
bbcaba38eb88ff69,statistical analysis,6,DATA ANALYST
bbcaba38eb88ff69,data governance,6,DATA ANALYST
bbcaba38eb88ff69,machine learning,6,DATA ANALYST
bbcaba38eb88ff69,big data,6,DATA ANALYST
bbcaba38eb88ff69,project management,6,DATA ANALYST
bbcaba38eb88ff69,data mining,6,DATA ANALYST
bbcaba38eb88ff69,cloud,6,DATA ANALYST
0f481b903d286b46,etl,6,DATA ANALYST
0f481b903d286b46,data analysis,6,DATA ANALYST
985d0ddc75ae4bf5,statistics,6,DATA ANALYST
985d0ddc75ae4bf5,technical documentation,6,DATA ANALYST
b4c1f2a245739b20,problem-solving skills,6,DATA ANALYST
b4c1f2a245739b20,data analysis,6,DATA ANALYST
19201200ed48e02c,machine learning,6,DATA ANALYST
19201200ed48e02c,data analysis,6,DATA ANALYST
19201200ed48e02c,project management,6,DATA ANALYST
19201200ed48e02c,data modeling,6,DATA ANALYST
83e46ef6c6f546b4,,6,DATA ANALYST
349c09ab9b834b36,cloud,6,DATA ANALYST
349c09ab9b834b36,metrics,6,DATA ANALYST
9e9592e556a96a17,,6,DATA ANALYST
79b964d77173cee9,statistics,6,DATA ANALYST
79b964d77173cee9,metrics,6,DATA ANALYST
79b964d77173cee9,data analysis,6,DATA ANALYST
79b964d77173cee9,statistical analysis,6,DATA ANALYST
a5a31c2739c47d19,statistics,6,DATA ANALYST
a5a31c2739c47d19,metrics,6,DATA ANALYST
a5a31c2739c47d19,data analysis,6,DATA ANALYST
a5a31c2739c47d19,statistical analysis,6,DATA ANALYST
6ebbc737e23be360,statistics,6,DATA ANALYST
6ebbc737e23be360,data mining,6,DATA ANALYST
8790ffc7c8d3c2fc,operations research,6,DATA ANALYST
8790ffc7c8d3c2fc,data visualization,6,DATA ANALYST
8790ffc7c8d3c2fc,etl,6,DATA ANALYST
8790ffc7c8d3c2fc,critical thinking,6,DATA ANALYST
8790ffc7c8d3c2fc,business intelligence,6,DATA ANALYST
8790ffc7c8d3c2fc,data mining,6,DATA ANALYST
8790ffc7c8d3c2fc,problem-solving skills,6,DATA ANALYST
8790ffc7c8d3c2fc,statistics,6,DATA ANALYST
e47cf6249688edc0,monitoring,6,DATA ANALYST
e035baeaf8ac9cad,project management,6,DATA ENGINEER
e035baeaf8ac9cad,data integration,6,DATA ENGINEER
e035baeaf8ac9cad,machine learning,6,DATA ENGINEER
e035baeaf8ac9cad,big data,6,DATA ENGINEER
fb945b09845a0559,data analysis,6,DATA ENGINEER
fb945b09845a0559,etl,6,DATA ENGINEER
fb945b09845a0559,etl,6,DATA ENGINEER
fb945b09845a0559,business intelligence,6,DATA ENGINEER
fb945b09845a0559,technical documentation,6,DATA ENGINEER
fb945b09845a0559,etl,6,DATA ENGINEER
fb945b09845a0559,data mining,6,DATA ENGINEER
e55752b9e3e164cb,scripting,6,DATA ENGINEER
e55752b9e3e164cb,etl,6,DATA ENGINEER
e55752b9e3e164cb,etl,6,DATA ENGINEER
e55752b9e3e164cb,big data,6,DATA ENGINEER
e55752b9e3e164cb,statistics,6,DATA ENGINEER
83037bc32335b5d0,problem-solving skills,6,DATA ENGINEER
83037bc32335b5d0,cloud,6,DATA ENGINEER
83037bc32335b5d0,scripting,6,DATA ENGINEER
83037bc32335b5d0,etl,6,DATA ENGINEER
647cfb45eb997207,data ingestion,6,DATA ENGINEER
647cfb45eb997207,scripting,6,DATA ENGINEER
647cfb45eb997207,monitoring,6,DATA ENGINEER
647cfb45eb997207,big data,6,DATA ENGINEER
647cfb45eb997207,data warehousing,6,DATA ENGINEER
647cfb45eb997207,problem-solving skills,6,DATA ENGINEER
647cfb45eb997207,cloud,6,DATA ENGINEER
9070d214aaa51de0,database design,6,DATA ENGINEER
9070d214aaa51de0,etl,6,DATA ENGINEER
9070d214aaa51de0,big data,6,DATA ENGINEER
9070d214aaa51de0,data modeling,6,DATA ENGINEER
3d741df3d512d059,data pipelines,6,DATA ENGINEER
3d741df3d512d059,metrics,6,DATA ENGINEER
3d741df3d512d059,data analysis,6,DATA ENGINEER
3d741df3d512d059,machine learning,6,DATA ENGINEER
3d741df3d512d059,big data,6,DATA ENGINEER
3d741df3d512d059,mathematics,6,DATA ENGINEER
3d741df3d512d059,data mining,6,DATA ENGINEER
3d741df3d512d059,deep learning,6,DATA ENGINEER
3d741df3d512d059,statistics,6,DATA ENGINEER
3a9edcf5d4e3639d,cloud,6,DATA ENGINEER
3a9edcf5d4e3639d,data governance,6,DATA ENGINEER
3a9edcf5d4e3639d,data integration,6,DATA ENGINEER
96c8e8c4b3224f5f,data pipelines,6,DATA ENGINEER
96c8e8c4b3224f5f,metrics,6,DATA ENGINEER
96c8e8c4b3224f5f,data analysis,6,DATA ENGINEER
96c8e8c4b3224f5f,machine learning,6,DATA ENGINEER
96c8e8c4b3224f5f,big data,6,DATA ENGINEER
96c8e8c4b3224f5f,mathematics,6,DATA ENGINEER
96c8e8c4b3224f5f,data mining,6,DATA ENGINEER
96c8e8c4b3224f5f,deep learning,6,DATA ENGINEER
96c8e8c4b3224f5f,statistics,6,DATA ENGINEER
1fdfbd6f7e91f835,logging,6,DATA ENGINEER
1fdfbd6f7e91f835,monitoring,6,DATA ENGINEER
1fdfbd6f7e91f835,data governance,6,DATA ENGINEER
1fdfbd6f7e91f835,big data,6,DATA ENGINEER
1fdfbd6f7e91f835,data warehousing,6,DATA ENGINEER
1fdfbd6f7e91f835,etl,6,DATA ENGINEER
1fdfbd6f7e91f835,problem-solving skills,6,DATA ENGINEER
677689560e6c12e3,cloud,6,DATA ENGINEER
677689560e6c12e3,etl,6,DATA ENGINEER
ebc32382a9b47be9,data visualization,6,DATA ENGINEER
ebc32382a9b47be9,monitoring,6,DATA ENGINEER
ebc32382a9b47be9,data warehousing,6,DATA ENGINEER
ebc32382a9b47be9,problem-solving skills,6,DATA ENGINEER
ebc32382a9b47be9,data security,6,DATA ENGINEER
54b4fe34517ff007,data pipelines,6,DATA ENGINEER
54b4fe34517ff007,scripting,6,DATA ENGINEER
54b4fe34517ff007,data analysis,6,DATA ENGINEER
54b4fe34517ff007,data visualization,6,DATA ENGINEER
54b4fe34517ff007,statistical analysis,6,DATA ENGINEER
54b4fe34517ff007,machine learning,6,DATA ENGINEER
54b4fe34517ff007,big data,6,DATA ENGINEER
54b4fe34517ff007,business intelligence,6,DATA ENGINEER
54b4fe34517ff007,mathematics,6,DATA ENGINEER
54b4fe34517ff007,data warehousing,6,DATA ENGINEER
54b4fe34517ff007,natural language processing,6,DATA ENGINEER
54b4fe34517ff007,devops,6,DATA ENGINEER
54b4fe34517ff007,data mining,6,DATA ENGINEER
54b4fe34517ff007,deep learning,6,DATA ENGINEER
54b4fe34517ff007,cloud,6,DATA ENGINEER
54b4fe34517ff007,machine learning,6,DATA ENGINEER
54b4fe34517ff007,statistics,6,DATA ENGINEER
54b4fe34517ff007,feature engineering,6,DATA ENGINEER
294310b1c7252545,distributed computing,6,DATA ENGINEER
294310b1c7252545,ci/cd,6,DATA ENGINEER
294310b1c7252545,monitoring,6,DATA ENGINEER
294310b1c7252545,devops,6,DATA ENGINEER
294310b1c7252545,cloud,6,DATA ENGINEER
294310b1c7252545,machine learning,6,DATA ENGINEER
294310b1c7252545,google cloud,6,DATA ENGINEER
800e1d1426699a4d,deep learning,6,DATA ENGINEER
800e1d1426699a4d,scripting,6,DATA ENGINEER
800e1d1426699a4d,machine learning,6,DATA ENGINEER
eb13befe09b57766,scripting,6,DATA ENGINEER
eb13befe09b57766,cloud,6,DATA ENGINEER
eb13befe09b57766,data security,6,DATA ENGINEER
eb13befe09b57766,kubernetes,6,DATA ENGINEER
f18be16c0fc32db5,distributed computing,6,DATA ENGINEER
f18be16c0fc32db5,ci/cd,6,DATA ENGINEER
f18be16c0fc32db5,monitoring,6,DATA ENGINEER
f18be16c0fc32db5,devops,6,DATA ENGINEER
