name,key,title,location
Qiddiya Investment Company,d9f0ae13a16b8f1b,Senior Manager - Land Development (ENT436),Riyadh
Qiddiya Investment Company,4f60c33e4a078842,Director - Development (ENT303),Riyadh
Qiddiya Investment Company,0dda9083d8b08abd,Senior Development Manager (Residential/Mixed-Use/Office & Commercial) Ref 7608,Riyadh
Qureos Inc,2b1e6fa1c3d38bed,Networks Engineer - Alhokair Group,Riyadh
RELX,b48d25b420fc300b,Solution Engineer / Sales Consultant,Saudi Arabia
Rackspace,cf153dff43c24fe9,Enterprise Sales Executive - KSA.,Riyadh
Rawabi Holding Co.,ad805e993667c809,Cost Control Engineer,Saudi Arabia
Rawabi Holding Co.,57120253e8093a64,Procurement Engineer,Dammam
Renewable Energy Grid Solutions,6e582798b8542b7f,Lead Commissioning Specialist,Al Khobar
SAIC,f228a567ccef175e,Tactical Data Link Engineer,Jeddah
SAP,36bf67f8883a9b8b,Senior Account Executive,Riyadh
SAS Global Consultants,42be2a926f445a40,Infrastructure Interface Manager,Riyadh
SAUDIA ARABIA,4fc60c3550328024,ENTERPRISE SALES ENGINEER,Saudi Arabia
SAUDIA Airlines,4a2c062e3193277d,Heavy Maintenance (Operations),Saudi Arabia
Salla,bdbbcd391b1a508c,Laravel Engineer - Payment,Mecca
Salla,fb95bfcffffd9e6a,Data Engineer,Jeddah
Salla,251e363e0d82eb1f,Data Quality Assurance Specialist,Jeddah
Salla,d26a78f13b60cfbb,Senior Software Development Engineer in Test,Mecca
Saudi Business Machines,ae39155a4f6c38de,Data Scientist,Saudi Arabia
Schneider Electric,fac73ad869df7524,Business Development Engineer,Riyadh
Schneider Electric,a5aa37c1a9557585,Field Service Technician/Engineer - Cooling,Riyadh
Schneider Electric,22f2214364db71b9,Data Center / Cooling Senior Presales Engineer,Jeddah
Schneider Electric,228a294aaef047e5,Senior Application Engineer position,Al Khobar
Schneider Electric,8dfa735cea7fb41a,Senior Services Sales Engineer- Industry,Al Khobar
Segula Technologies,3be326f637f7371a,Logistics System – Solution Implementation,Riyadh
Segula Technologies,dd3fe78414d5e892,Logistics System Integration Management,Riyadh
Siemens Energy,77c13c6980e83024,"Service Lead Electrical & Commissioning Engineer - Siemens Energy, Dammam KSA",Dammam
Siemens Energy,69a4ec5e5580299c,Admin Team Specialist for Field Service - Saudi Nationals only,Dammam
Six Construct,93d41ac58713d434,Planning Engineer - Senior,Tabuk
Smiths Group,c468ee317257d0a9,Senior Maintenance Engineer,Dammam
Smiths Group,a4f78ffe830e3e01,Field Service Engineer,Riyadh
Snowflake,b55357708030d713,Senior / Staff Cloud Support Engineer - SQL,Riyadh
SolarWinds,4e4fdf5497d8a7db,Inside Sales Representative - Saudi Arabia,Riyadh
Solenis,9e0e3596d565189f,Sales Engineer,Dammam
Squadio,8969c0d178113334,Media Buyer,Riyadh
Super Micro Computer,4208c95c15b838a9,Sr. Service Engineer,Riyadh
Super Micro Computer,97d59d0895605b00,"Sr. Director, Technology and Business Enablement",Riyadh
Super Micro Computer,bf07c8d468d0e784,Solution Product Manager,Riyadh
Super Micro Computer,b65ddd07401f18d8,Enterprise Sales Manager Saudi,Riyadh
Super Micro Computer,fd4c5f05fef95e50,Sales Account Manager,Riyadh
Surbana Jurong Private Limited,9bf692c1b1c0ac24,Senior Planning Engineer,Riyadh
Sweater,20fc62ac4943f651,Product Specialist,Riyadh
TEKSUN,586c3a67dd26cbe9,Sr. Mechanical Engineer,Saudi Arabia
Technogym,4caa662ae5a59685,Services Engineer,Riyadh
TestCrew,45cf8af51f565c2e,Crew Performance Testing Engineer,Riyadh
Thales,961937f08450c8f7,Senior Validation Engineer,Riyadh
Thales,8f38758150df9d7f,Senior Java Developer,Riyadh
Thales,e09342385c349056,Project Manager,Riyadh
The Cigna Group,6418972f7a68b9fe,Senior Data & Analytics Analyst,Riyadh
Tractebel,55f67518d9930944,Project Manager Cables,Riyadh
Transgulf Ready-Mix Concrete Company,384b5b094bee587e,sales coordinator,Riyadh
Trend Micro,6f08f33d1a5408bf,Sales Engineer,Riyadh
Trimble,a19d477aa385745a,Sales Engineer,Riyadh
"UNITED INTERNATIONAL TRADING COMPANY, SAUDI ARABIA.",33f4a8d6da9fddf6,MUD ENGINEER/ DRILLING FLUIDS ENGINEERS,Saudi Arabia
Uber,ad1c849ee534f2fe,Rider Operations Manager (Saudi Nationals),Riyadh
Unifonic,1e13670fdfa113f1,Senior Machine Learning (AI) Engineer,Riyadh
Unifonic,f2eef6f2cc64d03f,Machine Learning (AI) Engineer,Riyadh
Unilever,24f24612aa6f7993,"Safety, Health & Environment - Unilever Leadership Internship Programme - (Jeddah Factory)",Jeddah
Unique Group,90f46c3095c05a89,Lifting & Mooring Engineer,Saudi Arabia
Unique Group,dadeeeed14a4bfca,Lifting Engineer,Riyadh
V3 Middle East Engineering Consultants Co.,7710cfae92aa9307,BIM Specialist,Riyadh
Vanderlande Industries,2693fbfde9072041,Process Engineer I,Jeddah
Varian Medical Systems,52222da28a07efcc,Software Installation Engineer,Riyadh
WSP,44ee3d150309935a,Civil Engineer_Saudi National,Riyadh
WSP,3e390fbc7bdfc58c,Graduate Electrical Engineer - Dry Utilities (Saudi national),Riyadh
WSP,cb2e484688f72d96,Inspector - ELV,Riyadh
WSP,84e7470c03c1e952,Graduate – Health & Safety,Riyadh
Water and Power Projects Co - WPP,a4cca185d290f718,Surveying Engineer,Abha
Water and Power Projects Co - WPP,75d79e2318291674,Site Surveyor - Water Infrastructure Projects,Dammam
Water and Power Projects Co - WPP,52157d2aead7b97e,Senior Health Safety Engineer,Dammam
Weatherford,95da501838dc0a2c,Field Engineer II- MPD,Al Khobar
Weatherford,63fa68acaeb70059,Operations Geoscience Specialist V Geomechanics - Geoscience,Dammam
Weatherford,51157db76e3c03b4,(BHE) Bore Hole Enlargement Engineer III - Directional Drilling Services,Al Khobar
Weatherford,4fdc8e2df09fa7f3,PL Quality Engineer,Dhahran
Weatherford,876d21d57286727c,Field Engineer IV - Directional Drilling Services,Al Khobar
Worley,ce8b525f787e32bb,Graduate SubSea Pipelines Engineer,Al Khobar
Worley,a0dcb0bc3d56bbe9,Graduate Structural Engineer,Al Khobar
Worley,678761fc75dcb4ff,Graduate Assurance Engineer,Al Khobar
Worley,1f4a76308f867349,Electrical Supervisor (OSBL and Interconnecting) for RAK site,Ras Al-Khair
Worley,b3a63d50f21f2f13,Senior Materials / Corrosion Engineer,Al Khobar
Worley,606c0206a4d44af7,Construction/Area supervisor - RAK Site,Ras Al-Khair
Yokogawa,1b55ca272eeecfdd,DCS Engineer,Al Khobar
Yokogawa,135426ad76f99dfa,Service Engineer,Jubail
Yokogawa,5aedf5c4b4cd9a08,Service Sales Proposal Engineer,Al Khobar
Yokogawa,5692978d3b7eadfe,Sr. Project Engineer,Jubail
Zahrawi Medical,2cc10dbb22ee8f36,Application Executive/Specialist – Molecular Biology - Western Zone,Riyadh
Zahrawi Medical,a5122e99bbf9db95,Application Executive/Specialist – Flow Cytometry,Riyadh
Zoll Medical Corporation,acc6a5680d72f953,Strategic Account Manager - Hospital - MEA,Saudi Arabia
aramcoservices,70867e4d98b8a333,Fire Protection Engineer,Saudi Arabia
aramcoservices,09e85a2210712f06,Linear Programming Engineer,Saudi Arabia
aramcoservices,4c01a8b9893f9fe4,Generative AI Expert,Saudi Arabia
ekar,6a9e6c1f20d4e0ff,Product Owner,Riyadh
ekar,3060f00ac0865886,Senior Software Engineer,Riyadh
ekar,6ef67999217a46d8,Fleet Support Engineer,Riyadh
webook.com,1ee26161fe8743b5,Machine Learning Engineer,Riyadh
webook.com,c6d6d4ddfa8f68cd,Data Engineer,Riyadh
webook.com,85e1119ca221d2e0,Senior React Native Mobile Engineer,Riyadh
webook.com,c3cba99e3f5d606b,IT Operations Manager,Riyadh
webook.com,b6f321af5b31c826,Quality Assurance Manager,Riyadh
webook.com,617d7ac032d961bf,Senior Backend Engineer - Laravel,Riyadh
رايسي للتجارة والمقاولات المحدودة,a225da8417146387,Protection engineer,Najran
شركة افق كيان للمقاولات,bdd9bafe85cc3d7e,Safety Engineer,Tabuk
شركة رتاج للإستشارات المهنية للإستشارات الهندسية,01e7503da58d41ea,Area Sales Manager Engineer (Architecture)Riyadh,Riyadh
مصنع,9633f9349ed216d8,Steel Structure Project Management Engineer,Riyadh
