Company ID,Company Name,Name from URL,People Name,Linkedin Profile,Job Title,Job Category,Departments
6ccf1289-7f33-496b-bc5d-3e875bcc125e,Johns Hopkins Aramco Healthcare,johns-hopkins-aramco-healthcare,Erin Burnside,https://www.linkedin.com/in/erin-burnside-3581b96,Engineering,['l_300_director'],['engineering']
6ccf1289-7f33-496b-bc5d-3e875bcc125e,Johns Hopkins Aramco Healthcare,johns-hopkins-aramco-healthcare,Hadi Taleb,https://www.linkedin.com/in/hadi-taleb-59632996,Education,['l_300_director'],
6ccf1289-7f33-496b-bc5d-3e875bcc125e,Johns Hopkins Aramco Healthcare,johns-hopkins-aramco-healthcare,"Janelle Ranck , LMSW, CHC",https://www.linkedin.com/in/janelleranck,Legal,['l_300_director'],['legal']
6ccf1289-7f33-496b-bc5d-3e875bcc125e,Johns Hopkins Aramco Healthcare,johns-hopkins-aramco-healthcare,Jeremy Carter,https://www.linkedin.com/in/jeremypbaer,Operations,['l_300_director'],['operations']
6ccf1289-7f33-496b-bc5d-3e875bcc125e,Johns Hopkins Aramco Healthcare,johns-hopkins-aramco-healthcare,Kristine Walhof,https://www.linkedin.com/in/kristine-baumgart-walhof-6b692715,Marketing and Product,['l_300_director'],
6ccf1289-7f33-496b-bc5d-3e875bcc125e,Johns Hopkins Aramco Healthcare,johns-hopkins-aramco-healthcare,Mazen Qasim,https://www.linkedin.com/in/mazen-qasim-3283191a2,Operations,['l_300_director'],['operations']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Aida Navarro,https://www.linkedin.com/in/aida-navarro-7793206,"Sr IT Manager, Product Line Owner DnA",['l_500_exec'],['engineering']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Alex Gorsky,https://www.linkedin.com/in/alex-gorsky,"Former Chairman and CEO, Johnson & Johnson",['l_500_exec'],['management']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Alex Petrunyak,https://www.linkedin.com/in/alex-petrunyak,"Sr. Manager, Global Business Process Owner - Consumer Health",['l_500_exec'],['management']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Alexander Soetens,https://www.linkedin.com/in/alexander-soetens-0744ba5,Chairman of the Dutch J&J Medical Works Council,['l_500_exec'],
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Andrew White,https://www.linkedin.com/in/andrew-white-1188aa3,Assistant General Counsel,['l_500_exec'],['management']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Anne Martinson,https://www.linkedin.com/in/anne-martinson-46717931,Assistant General Counsel,['l_500_exec'],['management']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Ashley McEvoy,https://www.linkedin.com/in/ashley-mcevoy-88631627,"Executive Vice President, Worldwide Chairman, Medical Devices",['l_500_exec'],['management']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Ashley Watson,https://www.linkedin.com/in/ashley-watson-5968b25,General Counsel Medical Devices at Johnson & Johnson,['l_500_exec'],['management']
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Aviva Wein,https://www.linkedin.com/in/aviva-wein-271aa232,"Assistant General Counsel, Products Liability","['l_300_director', 'l_500_exec']","['legal', 'management']"
71213bcb-9569-a838-3d0b-e99ba6afe9cb,Johnson & Johnson,johnson-johnson,Bill Rowlett,https://www.linkedin.com/in/bill-rowlett-4b77567,Engineering,"['l_200_manager', 'l_500_exec']",['engineering']
b7dfc476-1ab9-e897-13f1-8a3781057ad1,Masterworks,masterworks,Mike Offenburger,https://www.linkedin.com/in/mike-offenburger-71a16523,Business Management,['l_100_individual'],
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Abbe Luersman,https://www.linkedin.com/in/abbe-luersman-696a405,"Executive Vice President and Chief People Officer, Otis Worldwide Corporation","['l_100_individual', 'l_500_exec']",['management']
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Alex Bestman,https://www.linkedin.com/in/alex-bestman-0872b282,CEO,['l_500_exec'],['management']
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Alex Reznik,https://www.linkedin.com/in/alex-reznik-8875067,"Vice President Finance and CFO, North and South America",['l_500_exec'],
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Anca Barbat,https://www.linkedin.com/in/anca-barbat-843766212,"Senior Director, Chief Financial Officer - Global Digital Technology",['l_500_exec'],['management']
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Anna Provencher,https://www.linkedin.com/in/anna-provencher-1742489,Finance and Administration,"['l_100_individual', 'l_500_exec']",['finance']
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Billy Matthews,https://www.linkedin.com/in/billymatthews,Business Management,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Elise Konover,https://www.linkedin.com/in/elise-konover-b5a68b43,Associate General Counsel,"['l_100_individual', 'l_500_exec']","['legal', 'management']"
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Erzsebet Dudas,https://www.linkedin.com/in/erzsebet-dudas-77b647199,Chief Financial Officer,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Ezhil Nanjappan,https://www.linkedin.com/in/ezhil-nanjappan-a218208,Chief Technology Officer,"['l_100_individual', 'l_500_exec']","['information_technology', 'management']"
f809fcb0-52f8-5590-2e02-59251ca3a8d4,OTIS,otis,Federico Garcia Parra,https://www.linkedin.com/in/federico-garcia-parra-21264225,Chairman of the Customer Advisory Board,['l_500_exec'],['management']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Adam Robyak,https://www.linkedin.com/in/adamrobyak,Field CTO & Principal Engineer,['l_500_exec'],['engineering']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Adel Hanna,https://www.linkedin.com/in/adelhanna,Chief Architect,['l_500_exec'],['operations']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Aimee Gosch,https://www.linkedin.com/in/aimee-gosch-1468b187,Senior Budget Manager - Vendor Management Office,['l_500_exec'],
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Allison Dew,https://www.linkedin.com/in/allison-dew-45875035,Chief Marketing Officer,['l_500_exec'],['marketing']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Alva B Eaton,https://www.linkedin.com/in/alvaeaton,"Chief Architect, Data Center Architecture [Hybrid]",['l_500_exec'],['operations']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Andrew Murrey,https://www.linkedin.com/in/andrew-murrey-18a9193,Field CTO - SPS NA,['l_500_exec'],['engineering']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Andrew Underwood,https://www.linkedin.com/in/andrewjamesunderwood,APJ Chief Technology Officer,['l_500_exec'],['management']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Anit Lohtia,https://www.linkedin.com/in/anit-lohtia-756ab14,"CTO, 5G Strategy Lead",['l_500_exec'],['engineering']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Arron Patterson,https://www.linkedin.com/in/arronpatterson,Principal Engineer & Field Chief Technology Officer Lead - Asia Pacific & Japan,['l_500_exec'],['management']
e83b8f68-8bc9-6b56-220c-0ffbd470b931,Dell,dell,Arthur Lewis,https://www.linkedin.com/in/arthur-lewis-0ab165a,"President & Chief Operating Officer, Infrastructure Solutions Group",['l_500_exec'],['management']
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Andra Mielnicki,https://www.linkedin.com/in/andramielnicki,Marketing and Product,"['l_100_individual', 'l_400_vp', 'l_500_exec']",['marketing']
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Bruno Carraz,https://www.linkedin.com/in/bruno-carraz,President Latin America & Caribbean,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Emily L.,https://www.linkedin.com/in/emily-l-989058196,Marketing Executive,['l_500_exec'],['marketing']
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Fatima Aziz,https://www.linkedin.com/in/fatima-aziz-a3715625,"Chief Human Resources Officer, North America","['l_100_individual', 'l_500_exec']","['finance', 'human_resources']"
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Mercedes Abramo,https://www.linkedin.com/in/mercedes-abramo-5013984,CEO North America,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Thierry Savouyaud,https://www.linkedin.com/in/tsavouyaud,Senior VP - Chief Operating Officer - Cartier North America,['l_500_exec'],
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Alexandra Miller,https://www.linkedin.com/in/alexandra-miller-05290b42,"AVP, Client Experience",['l_400_vp'],['marketing']
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Alexandre Delamort,https://www.linkedin.com/in/alexandredelamort,Business Management,"['l_100_individual', 'l_400_vp']","['management', 'operations']"
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Alicia Alonso,https://www.linkedin.com/in/alicia-alonso-98b6aaa,"Assistant Vice President, Client Centricity and Client Relations Center","['l_100_individual', 'l_400_vp']","['medical_science', 'operations']"
a6f8e0d8-9f8e-1ee9-5dce-b312304782e2,Cartier,cartier,Alison Cohen,https://www.linkedin.com/in/alison-cohen-0726475,"AVP, Supply Chain & Merchandisin","['l_100_individual', 'l_400_vp']",['operations']
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Abdallah Dakroub,https://www.linkedin.com/in/adakroub,Sales and Support,['l_300_director'],
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Faisal Alhussain,https://www.linkedin.com/in/alhussainfaisal,Finance and Administration,['l_300_director'],
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Ghada Alshemaimry,https://www.linkedin.com/in/alshemaimry,Marketing and Product,['l_300_director'],
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Abdullah Alshathri,https://www.linkedin.com/in/abdullahalshathri,Marketing and Product,['l_200_manager'],
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Amir Hussain,https://www.linkedin.com/in/tehsini,Sales and Support,['l_100_individual'],
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Bodor Alsabti,https://www.linkedin.com/in/bodor-alsabti,Information Technology,['l_100_individual'],['information_technology']
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Hassan Alsawadi,https://www.linkedin.com/in/hassan-alsawadi,Information Technology,['l_100_individual'],['information_technology']
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,MaTe TimaR,https://www.linkedin.com/in/timarmate,Information Technology,['l_100_individual'],['information_technology']
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Mohamad Mdallal,https://www.linkedin.com/in/mohamad-mdallal-681a68108,Sales and Support,['l_100_individual'],
7287b03f-94ca-4482-83b4-80791f4f72b6,Mozn,mozn,Mohammed Alhussein,https://www.linkedin.com/in/mohammed-alhussein-44106a6,Business Management,['l_100_individual'],
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Alan Kramer,https://www.linkedin.com/in/alantkramer,Legal,"['l_100_individual', 'l_500_exec']","['legal', 'management']"
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Alana John,https://www.linkedin.com/in/alana-john-b248a817a,Marketing and Product,"['l_100_individual', 'l_500_exec']",
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Alberto Oltra,https://www.linkedin.com/in/alberto-oltra-99540225,CEO Spanish-Speaking Countries,['l_500_exec'],['management']
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Allison Haedt,https://www.linkedin.com/in/allison-haedt-99590756,Associate General Counsel (Commercial),['l_500_exec'],['management']
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Andrew Macdonald,https://www.linkedin.com/in/andrewmacdonald-b1ab1a11,CFO,['l_500_exec'],['finance']
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Andrew Williams,https://www.linkedin.com/in/andrewowenwilliams,Business Management,"['l_100_individual', 'l_500_exec']",['management']
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Bart Van,https://www.linkedin.com/in/bart-van-de-walle-b19a5b,CIO Belux,['l_500_exec'],
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Charlie Reed,https://www.linkedin.com/in/chazreed,"Principle Hosting Service Owner (DGF, EXP, GBS)","['l_100_individual', 'l_500_exec']",['operations']
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Chris Coats,https://www.linkedin.com/in/chris-coats-9aa02810,Business Management,"['l_100_individual', 'l_500_exec']",['management']
751b93d5-5643-307d-16ea-ceabd936ecfb,DHL,dhl,Claudia Roa,https://www.linkedin.com/in/claudia-roa,"President, Life Sciences & Healthcare Sector","['l_100_individual', 'l_500_exec']",['operations']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Aiman Ali Alsaggaf,https://www.linkedin.com/in/aiman-ali-alsaggaf-00036618,Information Technology,['l_300_director'],['information_technology']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Alice ناظر,https://www.linkedin.com/in/alice-nazer-اليس-ناظر-4b34359,Human Resources,['l_300_director'],['human_resources']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Domingos Mendes,https://www.linkedin.com/in/domingosmanuelmendes,Engineering,['l_300_director'],['engineering']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Hassan Bakessou,https://www.linkedin.com/in/hassan-bakessou-077b2111,Finance and Administration,['l_300_director'],['finance']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Mahmoud Ibrahim │Samurai Warrior,https://www.linkedin.com/in/mahmoud-ibrahim-│samurai-warrior-b6565049,Sales and Support,['l_300_director'],
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Abd Gaber,https://www.linkedin.com/in/abd-elmonem-gaber-bb9b6799,Sales and Support,['l_200_manager'],
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Abdallah Nasr,https://www.linkedin.com/in/abdallah-nasr-595325a5,Business Management,['l_200_manager'],['operations']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Abdelaziz Goda,https://www.linkedin.com/in/abdelaziz-goda-a1a81817b,Business Management,['l_200_manager'],['operations']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Abdelwahid Ahmed,https://www.linkedin.com/in/abdelwahidahmed,Operations,['l_200_manager'],['operations']
b38e97ed-8fdf-414b-b882-4ad2ef79e44c,Nahdi,nahdi,Abdul Mansoor,https://www.linkedin.com/in/abdul-mansoor-99704113,Operations,['l_200_manager'],['operations']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Andrew Wilcock,https://www.linkedin.com/in/andrew-wilcock-9b216b64,Deputy Chief Engineer Submarine Support,"['l_100_individual', 'l_500_exec']","['engineering', 'management']"
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Brian Rieman,https://www.linkedin.com/in/brian-rieman-b67ba4195,Chief Engineer,['l_500_exec'],['engineering']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Bruce Hartmann,https://www.linkedin.com/in/bruce-hartmann-097b5a8,Engineering,"['l_100_individual', 'l_500_exec']",['engineering']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Christopher Bodenham,https://www.linkedin.com/in/christopher-bodenham-38aa55a6,Senior Engineering Integrator - Chief Engineers Office,['l_500_exec'],
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Clyde Grimm,https://www.linkedin.com/in/clyde-grimm-58b3554,Chief Engineer,['l_500_exec'],['engineering']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Craig Young IEng MIMechE,https://www.linkedin.com/in/craig-young-ieng-mimeche-210b8027,Chief Engineer,['l_500_exec'],['engineering']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Curt Parsons,https://www.linkedin.com/in/curt-parsons-49994b106,Chief Engineer,"['l_100_individual', 'l_500_exec']",['engineering']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Dan Engheben,https://www.linkedin.com/in/dengheben,Chief Engineer,['l_500_exec'],['engineering']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Daniel D'Amore,https://www.linkedin.com/in/daniel-d-amore-38421421,Chief Engineer,['l_500_exec'],['engineering']
d53020f6-8a56-9b9a-764d-bf209256b5b3,BAE Systems,bae-systems,Dave Jenman,https://www.linkedin.com/in/dave-jenman-535b1443,Chief Engineer Hardware Design,['l_500_exec'],['management']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Anasse Aissami,https://www.linkedin.com/in/anasse-aissami-36170b9,Director General Country Programs,['l_300_director'],['management']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Farhan Rashid,https://www.linkedin.com/in/farhan-rashid-215b96,Finance and Administration,['l_300_director'],['operations']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Tarek Elabbady,https://www.linkedin.com/in/tarek-z-elabbady,Operations,['l_300_director'],['operations']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Walid Abdelwahab,https://www.linkedin.com/in/dr-walid-abdelwahab-p-eng,Business Management,['l_300_director'],
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Abd Yunos,https://www.linkedin.com/in/abd-talib-mohamed-yunos-68b2bb6,Finance and Administration,['l_200_manager'],['operations']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Abdirashid Warsame,https://www.linkedin.com/in/abdirashid-b-warsame-74186735,Sales and Support,['l_200_manager'],['operations']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Abdullah Algarni,https://www.linkedin.com/in/abdullah-algarni-4749995a,Finance and Administration,['l_200_manager'],
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Abdullahi Hussein,https://www.linkedin.com/in/abdullahi-hussein-363641b7,Finance and Administration,['l_200_manager'],['finance']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Abo Ali,https://www.linkedin.com/in/abo-ali-abi-ali-a51b7a93,Business Management,['l_200_manager'],['operations']
e38c6574-437f-aa32-d7d7-5d0558ecb0ea,Islamic Development Bank,islamic-development-bank,Ahmad Odeh,https://www.linkedin.com/in/ahmad-odeh-47b207159,Information Technology,['l_200_manager'],['information_technology']
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Brent Heath,https://www.linkedin.com/in/brent-heath-9273a03a,Chairman of the Board of Directors,['l_500_exec'],['management']
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,James B. Jim Brewer,https://www.linkedin.com/in/james-b-jim-brewer-86a5a47,Owner,"['l_100_individual', 'l_500_exec']",['management']
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Nick Benavides,https://www.linkedin.com/in/nick-benavides-424b925,Broker/Owner,['l_500_exec'],['management']
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Adriana DiGioia,https://www.linkedin.com/in/adrianadigioia,Director of Quality Management,['l_300_director'],['medical_science']
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Barb Vice,https://www.linkedin.com/in/barb-vice-47209858,Business Management,['l_300_director'],
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Cherie Brinkerhoff,https://www.linkedin.com/in/cherie-brinkerhoff-4199233,Sales and Support,['l_300_director'],
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Christine Cattell,https://www.linkedin.com/in/christine-cattell-3476a698,Business Management,['l_300_director'],
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Danny Campos,https://www.linkedin.com/in/danny-campos-06a832128,Engineering,['l_300_director'],['engineering']
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,David Morton,https://www.linkedin.com/in/david-morton-23ba5810,Business Management,['l_300_director'],
3032b0a8-410a-5c0f-2475-bae838223279,Gateway,gateway,Delesa Dillard,https://www.linkedin.com/in/delesa-dillard-792a3921,Finance and Administration,['l_300_director'],
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Andy Montgomery,https://www.linkedin.com/in/andy-montgomery-a6aa9613,AWS Cloud UK CTO,['l_500_exec'],['pro_services']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Henrik Madsen,https://www.linkedin.com/in/henrik-madsen-10791a,CEO,['l_500_exec'],['management']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Johan Verheyen,https://www.linkedin.com/in/johan-verheyen-912349,COO,['l_500_exec'],['operations']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Michaël ROLLAND,https://www.linkedin.com/in/rolmik,Group Chief Marketing Officer,['l_500_exec'],['marketing']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Olivier Potmans,https://www.linkedin.com/in/olivier-potmans-54a1631,CTO,['l_500_exec'],['management']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Bert Schaap,https://www.linkedin.com/in/beschaap,Group Senior Vice President,['l_400_vp'],['management']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Andy Crawford,https://www.linkedin.com/in/andy-crawford-65295111,Client Director,['l_300_director'],['management']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Anoldo Spinola,https://www.linkedin.com/in/anoldospinola,Account Director Liberty Global,['l_300_director'],['finance']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Asger Olesen,https://www.linkedin.com/in/asger-s%C3%B8nderg%C3%A5rd-olesen-27532714,Business Director,['l_300_director'],['sales']
5ef322bb-ce87-ee93-8487-d676db42a11b,Devoteam,devoteam,Benny Moonen,https://www.linkedin.com/in/benny-moonen-8b94941,General Manager,['l_300_director'],['management']
41e3f7b9-4dc1-4818-8fd9-29895402b9d1,Arabic Computer Systems,arabic-computer-systems,Shaharyar Khalid,https://www.linkedin.com/in/shaharyarkhalid,Marketing and Product,['l_300_director'],['operations']
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,James Parratt,https://www.linkedin.com/in/jamesparratt,Chief Operations Officer,['l_500_exec'],['pro_services']
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Richard Smith,https://www.linkedin.com/in/richwsmith,Chief Executive Officer,['l_500_exec'],
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Susan Robson,https://www.linkedin.com/in/susanannrobson,Chief People Officer,['l_500_exec'],['sales']
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Ani Bazikyan,https://www.linkedin.com/in/ani-bazikyan-6180a825,Finance and Administration,['l_100_individual'],
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Ashok Kumar,https://www.linkedin.com/in/ashok-kumar-stephen,Senior Platform Engineer,['l_100_individual'],['engineering']
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Ashok Kumar,https://www.linkedin.com/in/ashok-kumar-a34698a2,Platform Engineer,['l_100_individual'],['engineering']
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Divyalakshmi Nambirajan,https://www.linkedin.com/in/divyalakshmi-nambirajan,Associate Talent Partner,['l_100_individual'],['management']
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Kashif Imran,https://www.linkedin.com/in/kashif-imran-92b06729,Engineering,['l_100_individual'],['engineering']
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Napoleon Benavides,https://www.linkedin.com/in/napoleon-benavides-a299697a,Business Management,['l_100_individual'],
d0957bd0-1ec3-4f84-9c04-d96e5d073081,Codification,codification,Rich Crouthamel,https://www.linkedin.com/in/rich-crouthamel-921aa18,Business Management,['l_100_individual'],
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,Buchanan Keith,https://www.linkedin.com/in/buchanan-keith-6534a636,Chief Estimator,['l_500_exec'],['management']
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,Dick Sargon,https://www.linkedin.com/in/dick-sargon-02a9a725,PRESIDENT.HILL International Devel;opment LTD,['l_500_exec'],['management']
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,Duncan Hey,https://www.linkedin.com/in/duncan-hey-1b3152116,President,['l_500_exec'],['management']
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,James Devol,https://www.linkedin.com/in/james-devol-4521b897,Owner's Project Manager,"['l_200_manager', 'l_500_exec']","['management', 'operations']"
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,James Lawson,https://www.linkedin.com/in/james-lawson-arch,Sr. Project Manager / Owners Rep,['l_500_exec'],"['management', 'product']"
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,John Fanelli,https://www.linkedin.com/in/john-fanelli-iii-544a0813,SVP and CFO,['l_500_exec'],['finance']
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,Johnny Boyd,https://www.linkedin.com/in/johnny-boyd-25000b2a,Owner's Construction Representative,['l_500_exec'],['management']
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,Johnny Depp,https://www.linkedin.com/in/johnny-depp-85372a1bb,Chief Executive Officer,['l_500_exec'],['management']
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,Mike Smith,https://www.linkedin.com/in/mike-smith-5b8222a,Business Management,"['l_100_individual', 'l_500_exec']",['management']
8992137d-aabc-45b2-b941-fd130a1691b4,Hill International,hill-international,Roderick Joe,https://www.linkedin.com/in/roderick-j-joe-bab3465b,President,['l_500_exec'],['management']
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Alexander Kogan,https://www.linkedin.com/in/alexanderkogan,Engineering,"['l_100_individual', 'l_300_director', 'l_500_exec']","['engineering', 'operations']"
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Arkadiy Dobkin,https://www.linkedin.com/in/arkadiy-dobkin-14301015,CEO and President,['l_500_exec'],['management']
