,posted,location,jobType,description,name,title,feed,date_of_scrape,Job Role,Job_ind,day,Month,Year,days_ago,experience,Tools,Soft Skills,Industry Skills,education,keyword_count
3,Posted on 7 Jun,Riyadh,,"Job DescriptionRoles & ResponsibilitiesAs a Senior Data Scientist, your daily workload might include:• Work with cross-functional teammates from engineering, products, business, and marketing to deliver data-powered solutions.• Communicate highly technical results and methods clearly to a wide variety of external clients.• Analyze and extract insights from multiple and complex datasets through regression analysis, hypothesis testing, and other machine learning techniques.• Develop and apply new machine learning techniques to ensure modern yet optimal approaches are applied to Mozn s solutions.• Develop data pipelines and ingestion engines for Natural Language Understanding and/or Risk Management; as well as contribute to current engines at Mozn.• Engage with stakeholders to identify and define the scope of challenges and propose data-powered solutions.• Staying informed with new frameworks and technological advances to increase Mozn s efficiency and productivity.• Coordinate with internal teams to set up and execute solution development strategies.• Overseeing a large technical area of work, defining project priorities, and technical solutions.",Mozn,Senior Data Scientist,https://www.naukrigulf.com/senior-data-scientist-jobs-in-riyadh-saudi-arabia-in-mozn-2-to-4-years-n-cd-10008946-jid-070624500245,2024-07-03,DATA SCIENTIST,3,3,7,2024,26,2-4,[],"['analysis', 'insight']","['data pipelines', 'extract', 'machine learning']",[],2
4,Posted on 14 Jun,Riyadh,,"Job DescriptionRoles & Responsibilities Role Purpose:Quant, a pioneering Saudi enterprise, leads the charge in digital transformation by leveraging the vast array of data resources available in the fourth industrial revolution. We are deeply committed to delivering exceptional Data Science and AI SaaS products and solutions, with a specialized focus on the real estate sector through Suhail and the retail sector through Fruits360. Our talented dream team possesses unique expertise, enabling us to achieve a track record of marvels, from analyzing more than a trillion data records to serving hundreds of clients across more than 10 industries. Our strategic international and local partnerships alongside our expertise have positioned us as trailblazers in the global transition towards data-driven economies.The core of Quant is Data Science, and hence it requires highly capable individuals that can deliver the level of quality our clients have grown accustomed to, and to have a mindset that s highly agile, critical and curious. This is a project-based role, meaning the Scientist will work on specific projects with defined goals and timelines. The Data Scientist is required to collect, analyze and interpret large data sets in order to develop data-driven solutions, insights, and visualizations for difficult business challenges.Job Responsibilities:• Collaborate with key stakeholders to understand their needs and challenges through their data in order to devise potential solutions.• Mine and analyze data from stakeholders  databases in alignment with their requirements to conclude optimization recommendations.• Research and develop statistical learning models for data analysis.• Implement new statistical or other mathematical methodologies as needed for specific models or analysis.• Optimize joint development efforts through appropriate project design, code writing and database use.• Enhancing data collection procedures to include information that is relevant for building analytic systems.• Communicate findings and recommendations to stakeholders through visualizations, reports, and presentations.• Enriching company s data from third party sources when needed.•   Staying up-to-date with the latest technology trends.Requirements  Academic Prerequisites:Bachelors and/or Master s degree in Computer Science, Statistics, Mathematics, Engineering or another quantitative field.Skills Required:• Strong proficiency in Python with experience in data science related frameworks such as scikit-learn, NumPy, SciPy, pandas, TensorFlow, pytorch, etc• Has a good understanding of the fundamentals of machine learning, probability and statistics, and algorithms.• Proficiency in SQL and experience with relational databases.• Experience in data visualization tools such Matplotlib, Seaborn, Tableau and/or Power BI.• Excellent problem-solving abilities and attention to detail.• Good grasp of data engineering and devOps concepts and tools and the best practices of software development.Skills Preferred:• Experience in working in geospatial data analytics and time series forecasting.• Familiarity with big data frameworks like Hadoop or Spark.• Experience in computer vision libraries and frameworks such as OpenCV, scikit-image, or SimpleCV.• Understanding of NLP, graph neural networks and reinforcement learning fundamentals.Benefits  Company Sponsored Incentives:The Data Scientist could be eligible to be considered for numerous incentive mechanisms, being:The Career Development Plan, where the Company supports the employee s growth by covering the expenses tied to gaining certificates that are pre-approved in accordance with the employee s career development plan.The Profit Incentive Plan, comprised of a bonus payment pool based on the Company s generated revenue.The Milestone Incentive Plan, awarded based on achievements relevant to enhancing the functions within your department or achieving a key Company goal. All of which will be awarded based on certain subjective criteria established by the Company s management.Commission Plan, awarded based on certain subjective criteria further clarified in the commission policy set by the Company s management.Employee Wellness, part of the company s culture is to promote wellness, best represented in the subsidies provided, such as healthy meal subscriptions, and discounts in numerous wellness and entertainment outlets.Medical Insurance PlanThe Company provides a medical insurance plan as per Company policy. The current adopted medical insurance plan is provided by Bupa Medical Insurance, with the typical medical insurance plan being Premium 2.1. Further information regarding the policy may be provided upon request and provided policies may change according to vendor s change in their policy plan structures.Leaves & Holidays Policy as per Saudi Labor laws, some of which being:",Quant,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-riyadh-saudi-arabia-in-quant-1-to-3-years-n-cd-40000787-jid-140624500335,2024-07-03,DATA SCIENTIST,3,3,7,2024,19,1-3,"['hadoop', 'python', 'tensorflow', 'pytorch', 'spark', 'pandas', 'numpy', 'sql', 'tableau', 'powerbi', 'scikit-learn']","['analysis', 'attention to detail', 'design', 'focus', 'insight', 'problem-solving']","['big data', 'data analysis', 'data visualization', 'machine learning', 'statistics', 'transform']",['bachelor'],21
6,Posted 30+ days ago,Jeddah,,"Job DescriptionRoles & ResponsibilitiesWe are seeking a Senior Data Scientist to join our team at Salla.As a Senior Data Scientist, you will be integral in our end-to-end development processes, from scoping to deployment.The ideal candidate will thrive in a dynamic e-commerce environment and will drive projects that translate complex data into actionable insights, influencing both tactical and strategic decisions.  Responsibilities• Lead data science projects from initial scoping through to deployment, ensuring alignment with business objectives.• Develop and implement sophisticated data models and algorithms to enhance our understanding of user behavior and predict future trends.• Collaborate closely with cross-functional teams, including engineering, product management, and marketing to define project scopes and deliver scalable solutions.• Communicate complex data-driven insights to stakeholders at all levels across the company, facilitating informed decision-making.• Provide leadership and mentorship to junior data scientists and analytics team members, fostering a culture of innovation and continuous learning.",Salla,Senior Data Scientist,https://www.naukrigulf.com/senior-data-scientist-jobs-in-jeddah-saudi-arabia-in-salla-4-to-5-years-n-cd-10008634-jid-270524501370,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,4-5,[],"['continuous learning', 'decision-making', 'innovation', 'insight', 'leadership', 'mentorship']",[],['bachelor'],2
8,Posted on 21 Jun,Riyadh,,"Job DescriptionRoles & ResponsibilitiesResponsibilities• Conduct day-to-day activities while ensuring compliance to policies and procedures • Contribute to the identification of opportunities for continuous improvement of systems, processes in line with leading practices • Establish working relationships with relevant internal stakeholders • Collect feedback from internal stakeholders on issues being faced and other requirements • Contribute to the preparation of progress reports directed to all relevant stakeholders to keep them informed of progress • Support in the identification of the latest updates in data science and artificial intelligence fields for continuous improvement and innovation at  • Support in feasibility studies and business cases development for relevant data analysis initiatives and projects • Support in developing technical proposals for data analysis initiatives / projects including detailed description of the proposed work and resources required • Participate in workshops with concerned stakeholders to identify business needs, project scope and problem statement, and request clarifications as needed i • Identify and secure needed data from relevant sources and establish interfaces when needed to facilitate complex data extraction • Request data access permissions as needed and follow up on unavailable / incomplete data sets to ensure data readiness in a timely manner and according to pre-defined plans • Design standardized and customized reporting dashboards and databases based on the relevant data pipelines and identified requirements • Build complex data sets from multiple sources through data cleansing and integration into dashboards to facilitate downstream data activities  • Perform complex data mining, utilize APIs and build ETL pipelines to identify trends and patterns in large data sets • Develop and test models and machine learning algorithms based on in-depth understanding of underlying data, data structures, and business needs • Apply machine learning techniques to the data to identify the model that best fits requirements and expectations, and tune the model accordingly • Monitor deployed models through conducting periodic tests and validation checks • Conduct exploratory and predictive data analyzes to highlight hidden correlations and insights leveraging predictive modeling  • Conduct technical hypothesis testing on all outcomes to ensure extracted insights are accurate and in line with requirements and expectations • Review and consolidate all data analysis and analytics reports, and prepare presentations  to communicate complex quantitative analyzes leveraging data visualizationQualifications• 4+ years of experience in a Data Science field • Bachelor s Degree in Big Data and Analytics or equivalent is required • Proficiency in Microsoft office • Proficiency in English • Focuses on Results and Quality• Demonstrates Customer Centricity• Displays Integrity and Professionalism• Innovates and Demonstrates Agility",The Professionals,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-riyadh-saudi-arabia-in-the-professionals-4-to-6-years-n-cd-40001756-jid-210624500331,2024-07-03,DATA SCIENTIST,3,3,7,2024,12,4-6,[],"['analysis', 'initiative', 'innovation', 'insight']","['data analysis', 'data extraction', 'data mining', 'data pipelines', 'data visualization', 'extract', 'machine learning']",['bachelor'],9
9,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesMozn is a rapidly growing technology firm revolutionising the field of Artificial Intelligence and Data Science headquartered in Riyadh, Saudi Arabia and it s working to realise Vision 2030 with a proven track record of excellence in supporting and growing the tech ecosystem in Saudi Arabia and the GCC region. Mozn is the trusted AI technology partner for some of the largest government organisations, as well as many large corporations and startups.We are in an exciting stage of scaling the company to provide AI-powered products and solutions both locally and globally that ensure the growth and prosperity of our digital humanity. It is an exciting time to work in the field of AI to create a long-lasting impact.We are seeking a Senior Data Scientist to join our team. In this role, you will develop advanced  Natural Language Processing (NLP) models, Apply R&D skills to innovate new solutions, Pretrain and fine-tune Large Language Models , and Collaborate with cross-functional teams. The ideal candidate will have a strong background in data science, with a specialisation in NLP, machine learning, and experience in developing real-world solutions.As a Senior Data Scientist, your daily workload might include:• Develop and implement advanced  Natural Language Processing (NLP) models.• Apply R&D skills to innovate and develop new solutions, with the ability to build rapid prototyping and validation.• Collaborate with cross-functional teams to implement models, monitor outcomes, and iterate on solutions.• Conduct in-depth data analysis and exploratory research to identify patterns, trends, and insights that can enhance model performance and drive business impact.• Stay up-to-date with the latest advancements in NLP, machine learning, and related fields, actively seeking opportunities to enhance knowledge and skills.• Contribute to the development and refinement of best practices, coding standards, and documentation for data science projects, promoting efficiency, reproducibility, and collaboration.• Participate in strategic discussions, team meetings, and cross-functional collaborations to drive innovation, foster effective communication, and align data science initiatives with organizational goals.",Mozn,Senior Data Scientist,https://www.naukrigulf.com/senior-data-scientist-jobs-in-riyadh-saudi-arabia-in-mozn-5-to-8-years-n-cd-10008946-jid-180324500171,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,5-8,[],"['analysis', 'collaboration', 'communication', 'initiative', 'innovation', 'insight', 'organization', 'research']","['data analysis', 'machine learning']",['bachelor'],6
10,Posted 30+ days ago,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesJob OverviewDigital Transformation (DT) is responsible for providing AI-powered solutions to various business functions within Aramco. The solutions leverage the latest technological advancements of Artificial Intelligence (AI) and analytics to create business values across the value chain. The DT AI&A organization will be a center of excellence in Saudi Aramco for Artificial Intelligence technologies and data science.The data scientist primary role is to work closely with business functions, stakeholders, functional teams to give consultations on AI use case, identify potential value from data, formulate AI and data science ideas and conceptualize them. In addition, to building, evaluating and productionalizing models as appropriate.Duties & ResponsibilitiesWork with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.Mine and analyze data from company data sources to drive optimization and improvement of product development, and business strategies.Assess the effectiveness and accuracy of new data sources and data gathering techniques.Develop custom data models and algorithms to apply to data sets.Use predictive modeling to increase and optimize production facilities, revenue generation, and other targeted outcomes.Develop A/B testing mechanisms and test model quality and validate hypothesis accordingly.Coordinate with different functional teams to implement models and monitor outcomes.Develop necessary documentation as per established standards.Minimum RequirementsAs the successful candidate you will hold a Master s degree in in data science, computer science, computer vision, applied mathematics or a related field from a recognized and approved program. A PhD degree is preferred.You must have at least 5 years of experience with hands-on data science, NLP, computer vision, and/or machine learning projects/products in industry.You must also be able to bring ideas from conceptualization to productionalization (putting models in production) using the right tools (e.g. mlflow, kubeflow, tensorlight, etc).Having very strong expertise in data collection, cleaning, preprocessing, and wrangling is a requirement.You must be fluent in either R or Python, preferably both, and familiarity with golang is a plus.Proficiency in visualization tools and packages; and in communicating data science topics to non-technical audience is a requirement.You must be experienced in Information Retrieval (Content Recommendation, Search Metrics,Search Query, document classification, entity recognition, topic modelling, etc).Proficiency in transfer learning and in fine tuning open-sourced models like BERT is necessary.",Saudi Aramco,Lead Data Scientist,https://www.naukrigulf.com/lead-data-scientist-jobs-in-saudi-arabia-in-saudi-aramco-5-to-6-years-n-cd-10000003-jid-131223500507,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,5-6,"['kubeflow', 'python', 'mlflow']","['accuracy', 'organization', 'responsible']","['classification', 'ml', 'machine learning', 'mathematics']",[],10
11,Posted 30+ days ago,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesThe Sales & Operations Planning Division s (S&OP) charter is to optimize crude allocation and the operations of global manufacturing facilities in order to maximize revenue, increase profitability, and capture international market opportunities. The division also acts as the linear programming (LP) gatekeeper for wholly owned refineries and the integrated global MPIMS model, which is used for optimizing global crude allocation and exploration of new international markets and integration options. Data scientist is to analyze and structure large amounts of raw live and historical data, build algorithms and solutions around the data to drive decision making within the company. This role will be at the core of the forecasting and predictive digital strategy of the company, to support the development of state-of-the-art solution for the Downstream Digital Center. In this role, the data scientist should be highly analytical, with strong skills in analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. The position requires in-depth knowledge of research, machine learning, artificial intelligence and complex algorithmic development. The data scientists will work as part of the Technical Support team of the Downstream Digital Center under Fuels. They will be working on developing solutions and algorithms for the whole downstream business. The solutions will have cross downstream entities scope and will be relying on a database consolidating all downstream entities live and historical data. The solutions developed will have a high impact, as they will drive collaboration and decision making, for day-to-day operations as well as long-term business development. The Downstream Digital Center Technical Support team will be interacting with all the downstream entities to collect their solution request. The Technical Support team will also be interacting and leveraging the other SAO IT and technical entities for support in developing the solutions.Duties & ResponsibilitiesData Scientist Job Responsibilities:• Formulates and leads guided, multifaceted analytic studies against large volumes of data.• Interprets and analyzes data using exploratory mathematic and statistical techniques based on the scientific method.• Coordinates research and analytic activities utilizing various data points (unstructured and structured) and employ programming to clean, massage, and organize the data.• Experiments against data points, provide information based on experiment results and provide previously undiscovered solutions to command data challenges.• Leads all data experiments tasked by the Data Science Team.• Coordinates with Data Engineers to build data environments providing data identified by Data Analysts, Data Integrators, Knowledge Managers, and Intel Analysts.• Develops methodology and processes for prioritization and scheduling of projects.• Analyzes problems and determines root causes.• Defines company data assets (data models), spark, sparkSQL, and hiveSQL jobs to populate data models.• Works closely with all business units and engineering teams to develop strategy for long term data platform architecture.Data Scientist Qualifications / Skills:• Advanced analytical knowledge of data• Conducting big data analysis• Data conditioning• Programming advanced computing• Developing algorithms• Developing software and data models• Executing predictive analyticsMinimum Requirements• Master s degree in Operations Research, Industrial Engineering, Applied Mathematics, Statistics, Physics, Computer Science, or related fields• 5-7 years of professional experience• Proficient with one or more programming languages (Java, C++, Python, R, etc.)• Demonstrated experience applying data science methods to real-world data problems• Experience utilizing visualization tools to take advantage of the growing volume of available information",Saudi Aramco,Downstream Data Scientist,https://www.naukrigulf.com/downstream-data-scientist-jobs-in-saudi-arabia-in-saudi-aramco-5-to-7-years-n-cd-10000003-jid-290124500572,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,5-7,"['python', 'spark']","['analysis', 'collaboration', 'decision making', 'prioritization', 'problem-solving', 'professional', 'research']","['big data', 'data analysis', 'machine learning', 'problem-solving skills', 'statistics']",['bachelor'],8
12,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesWe are seeking a Data Scientist with an interest in Natural Language Processing (NLP). In this role, you will assist in developing NLP models, apply problem solving skills, and support in pretraining and fine-tuning Large Language Models (LLMs). The ideal candidate will have a foundational understanding of data science, with a desire to specialise in NLP and machine learning, and a passion for learning and developing real-world solutions.As a Data Scientist, your daily workload might include:• Assist in the development and implementation of Natural Language Processing (NLP) models.• Apply problem-solving skills to assist in the development of new solutions, with a focus on learning and growth.• Support in pretraining and fine-tuning Large Language Models (LLMs) for specific tasks, such as document summarization and question answering.• Collaborate with cross-functional teams to implement models, monitor outcomes, and iterate on solutions.• Conduct data analysis and exploratory research to uncover patterns, trends, and insights that can improve model performance and drive business outcomes.• Assist in the evaluation and selection of appropriate algorithms, techniques, and methodologies for solving specific NLP problems.• Collaborate with senior data scientists and managers to document and communicate the results of model development and experiments effectively.• Stay up-to-date with the latest advancements in NLP, machine learning, and related fields, actively seeking opportunities to enhance knowledge and skills.",Mozn,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-riyadh-saudi-arabia-in-mozn-3-to-5-years-n-cd-10008946-jid-180324500872,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,3-5,[],"['analysis', 'focus', 'insight', 'passion', 'problem-solving', 'research']","['data analysis', 'machine learning', 'problem-solving skills']",['bachelor'],5
13,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesMozn is a rapidly growing technology firm revolutionizing the field of Artificial Intelligence and Data Science headquartered in Riyadh, Saudi Arabia and it s working to realize Vision 2030 with a proven track record of excellence in supporting and growing the tech ecosystem in Saudi Arabia and the GCC region. Mozn is the trusted AI technology partner for some of the largest government organizations, as well as many large corporations and startups.We are in an exciting stage of scaling the company to provide AI-powered products and solutions both locally and globally that ensure the growth and prosperity of our digital humanity. It is an exciting time to work in the field of AI to create a long-lasting impact.We are searching for a strategic and inquisitive Staff Data Scientist. As a member of Mozn s Data Science team, you will work with cross-disciplinary teams to identify the problems to be solved, specify the problems in mathematical and statistical terms, scope out the project/product in collaboration with your team and external stakeholders, and then go about answering the identified questions. You find insights that spur teams and stakeholders to improve their business/product and drive value for internal and external stakeholders.As a Staff Data Scientist, your daily workload might include:• Work with Mozn s Leadership, Product, Business, and Engineering teams to enable insights and intelligent decision-making across products and projects.• Work with large and complex data sets to solve difficult, non-routine analysis problems using a combination of statistical and machine learning approaches.• Develop quality control and pre-processing tools for a variety of data streams.• Communicate highly technical results and methods clearly, as well as, interact with a wide variety of external clients.• Staying informed about developments in Data Science and adjacent fields to ensure that modern yet optimal approaches are applied to the relevant problems.• Performs other related duties as required.",Mozn,Staff Data Scientist,https://www.naukrigulf.com/staff-data-scientist-jobs-in-riyadh-saudi-arabia-in-mozn-6-to-12-years-n-cd-10008946-jid-180324500622,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,6-12,[],"['analysis', 'collaboration', 'decision-making', 'insight', 'organization']",['machine learning'],['bachelor'],2
14,Posted 30+ days ago,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesOverviewWe are seeking a Data Scientist to join the Data Management Division of HR Systems Support Department.The Data Management Division is responsible for providing [one paragraph on what services they provide, may include the wider responsibilities of the organization]The Data Scientist primary role is a unique combination of analytical prowess, technical expertise, and creative problem-solving skills. The ideal candidate will have extensive experience in developing and deploying data-driven applications using Flask and Microsoft SQL Server. Expertise in Natural Language Processing (NLP), Large Language Models (LLM), and Generative AI is essential.Key ResponsibilitiesWill be required to perform the following:• Design, develop, and deploy scalable data-driven solutions using Flask, integrating with Microsoft SQL Server.• Lead projects involving NLP, LLMs, and Generative AI, delivering innovative solutions.• Collaborate with cross-functional teams to understand business needs and translate them into technical specifications.• Conduct advanced statistical analysis and predictive modeling to extract actionable insights.• Develop intuitive front-end interfaces to present complex data in an accessible manner.• Maintain and enhance back-end systems for optimal performance and scalability.• Mentor junior team members and contribute to knowledge sharing within the team.• Stay abreast of emerging trends in AI, machine learning, and software development.Minimum RequirementsThe successful candidate should hold a Bachelor s degree in in Data Science, Computer Science, or a related field from a recognized and approved program.Should have at least 5 years experience in Natural Language Processing, and at least a few years experience in Large Language Models in addition to:• At least 5 years of professional experience in data science and full-stack development.• Proficiency in Flask, Microsoft SQL Server, and front-end technologies.• Proven expertise in NLP, LLMs, and Generative AI.• Strong foundation in statistics, machine learning, and algorithm design.• Excellent problem-solving skills and ability to think algorithmically.",Saudi Aramco,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-saudi-arabia-in-saudi-aramco-5-to-7-years-n-cd-10000003-jid-180124500408,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,5-7,"['sqlserver', 'llms', 'sql', 'flask']","['analysis', 'design', 'insight', 'organization', 'problem-solving', 'professional', 'responsible']","['extract', 'machine learning', 'problem-solving skills', 'statistical analysis', 'statistics']",['bachelor'],7
15,Posted 30+ days ago,Saudi ArabiaUnited Arab Emirates,,"Job DescriptionRoles & ResponsibilitiesBlackStone eIT, a leading computer software company, is seeking a talented and experienced Data Scientist to join our dynamic team. As a Data Scientist at BlackStone eIT, you will be responsible for designing, developing, and implementing advanced analytical models and algorithms to extract meaningful insights from complex datasets. You will work closely with cross-functional teams to identify business problems, formulate hypotheses, and provide data-driven solutions.In this role, you will have the opportunity to work on a wide range of projects, collaborating with industry experts and leveraging cutting-edge technologies. We are looking for individuals who are passionate about data science, possess strong analytical and problem-solving skills, and have a deep understanding of statistical modeling and machine learning algorithms.Responsibilities• Collaborate with cross-functional teams to understand business problems and provide data-driven solutions• Gather and preprocess large datasets from various sources• Design, develop, and implement statistical models and machine learning algorithms• Analyze and interpret complex data, and provide actionable insights• Evaluate and optimize existing models for improved performance• Communicate findings and present results to stakeholders• Stay up-to-date with the latest trends and advancements in data science and machine learning",BlackStone eIT,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-null-in-blackstone-eit-3-to-4-years-n-cd-40001328-jid-060324500040,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,3-4,[],"['design', 'insight', 'passion', 'problem-solving', 'responsible']","['extract', 'machine learning', 'problem-solving skills']",[],2
16,Posted on 14 Jun,Saudi Arabia,,"Job DescriptionRoles & Responsibilities Position Objectives:• Norconsult Telematics is committed to leveraging data-driven insights to enhance decision-making processes. Contribute to our mission of transforming data into actionable intelligence.• Working in a small and dynamic team, interacting with internal and external stakeholders (including customers). • Develop applications based on use cases defined internally or with the customer based on requirements. • Always have an up-to-date and innovative mind and a focus on results and teamwork.Job Description & Responsibilities :• Utilize Python as the primary language for data analysis and modelling, demonstrating proficiency in Dataframes and Data Science libraries in the ML/AI domain.• Use JavaScript, HTML, and Markdown for web development tasks, contributing to application development.• Apply concepts of Big Data, Streaming, and Batch Processing in relevant projects.• Demonstrate familiarity with Cloud Services and concepts of Code, Low-Code, and No-Code applications.• Apply concepts of Business Intelligence, Star, and Snowflake schemas, showcasing broad knowledge in BI.• Exhibit proficiency in Linux; familiarity with Windows and iOS is a plus.• Apply methodologies such as CDDS or CD/CI, pipelines, frameworks, code optimization, and ETL in project development.• Complement Python skills with experience in R, Java, SQL, NoSQL, and File Storage.• Possess a good understanding of Generative AI and Large Language Models (LLMs).Qualifications & Experience:• Bachelor or Master's in Computer Science, Statistics, Mathematics, or a related field.• More than 5 years of experience in Data Science.• Showcase excellent technical and interpersonal communication skills.• Exhibit a focus on results and continuous improvement, along with adaptability to new technologies, methodologies, and environments.• Maintain good customer communication and a commitment to adding value.• Demonstrate strong presentation skills.• Fluent in English and Arabic.",Norconsult Telematics,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-saudi-arabia-in-norconsult-telematics-5-to-7-years-n-cd-10003388-jid-140624500155,2024-07-03,DATA SCIENTIST,3,3,7,2024,19,5-7,"['snowflake', 'nosql', 'python', 'javascript', 'java', 'sql', 'cloud']","['adaptability', 'analysis', 'commitment', 'communication', 'communication skills', 'decision-making', 'focus', 'insight', 'presentation skills', 'teamwork']","['data analysis', 'transform']",['bachelor'],11
17,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob Role:Quant, a pioneering Saudi enterprise, leads the charge in digital transformation by leveraging the vast array of data resources available in the fourth industrial revolution. We are deeply committed to delivering exceptional Data Science and AI SaaS products and solutions, with a specialized focus on the real estate sector through Suhail and the retail sector through Fruits360. Our talented dream team possesses unique expertise, enabling us to achieve a track record of marvels, from analyzing more than a trillion data records to serving hundreds of clients across more than 10 industries. Our strategic international and local partnerships alongside our expertise have positioned us as trailblazers in the global transition towards data-driven economies.The core of Quant is Data Science, and hence it requires highly capable individuals that can deliver the level of quality our clients have grown accustomed to, and to have a mindset that s highly agile, critical and curious. The Data Scientist is required to collect, analyze and interpret large data sets in order to develop data-driven solutions, insights, and visualizations for difficult business challenges.Job Responsibilities:• Collaborate with key stakeholders to understand their needs and challenges through their data in order to devise potential solutions.• Mine and analyze data from stakeholders  databases in alignment with their requirements to conclude optimization recommendations.• Research and develop statistical learning models for data analysis.• Implement new statistical or other mathematical methodologies as needed for specific models or analysis.• Optimize joint development efforts through appropriate database use and project design.• Enhancing data collection procedures to include information that is relevant for building analytic systems.• Creating automated anomaly detection systems and constant tracking of its performance.• Documenting reports and developing presentations that include the project deliverables, findings and recommendations with key decision makers.• Extending company s data with third party sources of information when needed.• Staying up-to-date with the latest technology trends.Requirements  Academic Prerequisites:Bachelors and/or Master s degree in Statistics, Mathematics or another quantitative field and/or Computer Science.Skills Required:• proficiency in python.• proficiency in data science frameworks such as scikit-learn, ts-learn, scipy, tensorflow, pytorch, etc• Has sensible statistical knowledge.• Experience in data visualization.• Experience in analytics• Good grasp of data engineering concepts and tools.Skills Required:• Experience in geospatial data and analytics.• Experience and time series analytics.• Experience in unsupervised machine learning.• Experience in transactional databases.• Experience in modelling.• Experience in data engineering tasks.",Quant,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-riyadh-saudi-arabia-in-quant-4-to-5-years-n-cd-40000787-jid-130324500096,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,4-5,"['python', 'tensorflow', 'pytorch', 'scikit-learn']","['analysis', 'design', 'focus', 'insight']","['data analysis', 'data visualization', 'machine learning', 'transform']",[],11
